params,run_result_dir,condition,status,corr_in,corr_in_p,corr_fn_abs,corr_fn_abs_p,avg_in,avg_in_hat,avg_fn_hat_abs,avg_fn_abs,number_of_notes,no_run,bhvr_rate
1-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.025000-notes/run_0,fn>=0,unpublished,0.5939440418507064,0.0,0.098799900184403,3.2094469275765803e-19,0.1071184853363658,0.0523218915001746,0.2327984974877976,1.0788507604425448,8189,1.0,0.025
1-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.025000-notes/run_0,fn>=0,publishable,0.0291264549569495,0.4986166606110339,0.0055413779266622,0.8975860360050483,0.7361708929889299,0.5113806489557196,0.1348477291731549,0.3031156356273063,542,1.0,0.025
1-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.025000-notes/run_0,fn>=0,unpublishable,0.6930106481638596,0.0,0.1024243144534323,1.134826505478555e-23,0.2107601419726939,0.1316141169676027,0.2245375533171441,1.0718026165884698,9540,1.0,0.025
1-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.025000-notes/run_0,fn<0_inferred,published,0.0631530897787923,0.0154137525481294,0.3103993101219105,3.21140201185373e-34,0.7727405642420122,0.5137003085791978,0.202351558662087,0.8461882655064581,1471,1.0,0.025
1-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.025000-notes/run_0,fn<0_inferred,publishable,0.0818307735712374,0.0666861741338903,0.2122674539090538,1.557861877858846e-06,0.6887365745526839,0.3954660022763419,0.1696796311073558,0.3124899703180914,503,1.0,0.025
1-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.025000-notes/run_0,fn<0_inferred,unpublished,0.5394638424937723,0.0,0.0889862118717776,9.72846355197245e-21,0.3525734221507974,0.0763927163604875,0.3575727393937609,1.080299942243142,10973,1.0,0.025
1-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.025000-notes/run_0,fn>=0,published,0.2168664628283678,1.3860124149072557e-21,0.192338738204996,3.124799456271763e-17,0.8095420507131538,0.5833613407871104,0.1631214114790438,0.8212238560486,1893,1.0,0.025
1-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.025000-notes/run_0,fn>=0_inferred,unpublishable,0.6432923328628994,0.0,-0.034933525123603,0.0034770886233578,-0.0798698603761258,-0.0045638236112566,0.1270834017220936,1.0471710122816296,6995,1.0,0.025
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,fn>=0_inferred,unpublished,0.3504485361442564,1.3510923785658858e-188,-0.0137961098628938,0.2642561915644094,-0.2680767121801084,-0.1148751769011084,0.1219719129877415,1.064186911276336,6550,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,fn>=0_inferred,published,0.0923718017787409,0.0017060118323742,-0.093817463237437,0.0014402554025031,0.9278179348392702,0.6609098767680278,0.0949386079133101,0.7059351661685491,1151,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,fn>=0_inferred,publishable,0.0817996132698333,0.1045243773930132,-0.067005692113749,0.1838528046730844,0.8026549215189872,0.6273639362025316,0.0979402479439746,0.2944057891898734,395,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,fn<0_inferred,unpublishable,0.6027405673779855,0.0,0.1031409028461501,7.388794097345942e-29,0.4423251248497892,0.1341048234666934,0.3715446283836463,1.078125526553653,11621,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,fn<0_inferred,publishable,0.0837532018594526,0.0292122429562371,0.1591199382826953,3.1528637638362406e-05,0.7217048466076695,0.3975454017448377,0.1807122847545722,0.3146215574840708,678,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,fn<0_inferred,unpublished,0.5491208892464102,0.0,0.1032399719603122,2.1434969584362343e-26,0.4022013297828609,0.0868829942638585,0.3902426998601066,1.0730029000772774,10549,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,fn<0_inferred,published,0.0924394157713213,0.0001077030032317,0.2225168410760456,4.500590072254647e-21,0.792431048,0.5208224168000001,0.1848987512489657,0.8132014669365714,1750,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,fn>=0,unpublishable,0.6821662618163862,0.0,0.1126132048444092,2.58352898802813e-28,0.2134449414800817,0.1360240884655255,0.2401976689386317,1.064678011013202,9544,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,fn>=0_inferred,unpublishable,0.6308468915802011,0.0,-0.00385499237077,0.7418149259370277,-0.1375626492991664,-0.0327859150482151,0.1190123145141058,1.0493656389802903,7306,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,fn>=0,unpublished,0.5996122972409766,0.0,0.1047500805114628,3.454388291881555e-21,0.1047481286897195,0.0508346673143427,0.2569877828189745,1.0732036890918075,8093,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,fn>=0,published,0.2617143883738549,1.6511756656491008e-32,0.1938906799910849,2.669826273385501e-18,0.8021755258924083,0.5865671025490196,0.1351774024571191,0.8271021579286074,1989,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,fn>=0,publishable,0.0403103798473852,0.3507183077236572,-0.1004583774625305,0.0197748101533603,0.7548981505576208,0.5202100915055762,0.1045045120648141,0.3146035517286245,538,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,fn<0,publishable,0.2636174041835454,5.899015649965848e-10,0.3042971672472946,6.327610273649772e-13,0.7480922897196262,0.4438719774822429,0.1962353261880374,0.2997140035031775,535,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,fn<0,unpublished,0.3801914955716284,1.243848796808445e-307,0.0474308050101717,6.697237051507636e-06,0.1820111878318665,-0.0274604335762593,0.3148772090317577,1.066410660221541,9006,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,fn<0,published,0.1947359542809843,3.035111766639989e-09,0.3316853715661695,7.360113432394957e-25,0.9420456754385964,0.5542374238925438,0.1798018628362938,0.6475084992094298,912,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,all,unpublishable,0.6122360998824437,0.0,0.0824191827076049,6.811767172600175e-30,0.218482990442209,0.0696834288669194,0.2740647802761352,1.0670239394764092,18927,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,all,publishable,0.1482602972130746,1.072564130436761e-06,0.1239783685460918,4.659003009376375e-05,0.7515047343895619,0.4821477513355079,0.1502416840647437,0.307179592454986,1073,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,all,unpublished,0.489164590870951,0.0,0.0689931996702377,1.6876085783264964e-19,0.1454423862857295,0.0095968359428729,0.2874779970111685,1.069625817987906,17099,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,all,published,0.2041184895536137,1.1677194727955302e-28,0.1906646449129359,3.7646545038005626e-25,0.8461471137538779,0.5764034807169941,0.1492061883467459,0.7706425175453292,2901,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,fn<0,unpublishable,0.5563179290310837,0.0,0.0607222484714712,3.9430968252110485e-09,0.2236074857309804,0.0022044503729306,0.3085130069206128,1.0694101210018117,9383,1.0,0.05
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,fn<0_inferred,unpublished,0.4357435569686942,0.0,0.1164055757696063,7.163561617066712e-30,0.1040261744224338,0.0083751282090418,0.2407536799724977,1.0584378739650795,9450,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,fn>=0_inferred,unpublishable,0.6385214262858446,0.0,0.0938715620414468,1.672867215142625e-18,0.2790120298127839,0.0982086032575159,0.2723117908848558,1.0857386989912714,8707,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,fn>=0_inferred,publishable,-0.0607743714615697,0.1403640011621929,0.0941369972799335,0.0222068735941152,0.7514766050847458,0.4155662342711864,0.1036588928103389,0.3037943235084746,590,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,fn>=0_inferred,unpublished,0.5531088446209904,0.0,0.1022789854687839,8.212572706278032e-20,0.2198985537149981,0.044579600945306,0.2798016272459056,1.0872701085683345,7895,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,fn>=0_inferred,published,0.1113330073796784,2.9414798431956398e-05,0.2793402376260527,1.515348271862662e-26,0.8107202988587733,0.5337592277603423,0.1591609578360306,0.7480513522396576,1402,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,fn<0_inferred,unpublishable,0.6277555633422879,0.0,0.1247489985233951,1.025519622898308e-36,0.1733823474248238,0.0549942877504351,0.2339897878538874,1.0544745511423257,10216,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,fn<0_inferred,publishable,0.2708930425152845,1.2267166591828786e-09,0.236861253464076,1.2292749300137398e-07,0.715374478439425,0.5152747969753593,0.0996363386416221,0.3175631529158111,487,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,fn<0_inferred,published,0.1900958797352533,1.167309396667662e-11,0.3486605898246007,3.971658158675387e-37,0.9071141931364723,0.585487237198723,0.130758414919138,0.738170280103751,1253,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,all,publishable,0.0802870434257639,0.008388207764269,0.16073346346696,1.1373342676916614e-07,0.7351518737233055,0.460652650275766,0.1018399662735097,0.3100203401485608,1077,1.0,0.075
