params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,bhvr_rate
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,1402,7895,590,8707,0.7639087018544936,0.4389830508474576,0.1230044791547031,0.0328055731475617,fn>=0_inferred,1071.0,259.0,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,961,8957,532,9386,0.7180020811654526,0.4906015037593985,0.0735137438738546,0.0291392207212236,fn<0,690.0,261.0,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,1694,8388,545,9537,0.7597402597402597,0.2532110091743119,0.1349480968858131,0.0164520743919885,fn>=0,1287.0,138.0,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,2655,17345,1077,18923,0.7446327683615819,0.3704735376044568,0.1044760344554246,0.0230037474776592,all,1977.0,399.0,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,1253,9450,487,10216,0.7230646448523543,0.2874743326488706,0.0886844166014095,0.0148148148148148,fn<0_inferred,906.0,140.0,1.0,0.075
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,1457,8625,527,9555,0.7563486616334935,0.3263757115749525,0.1153322867608581,0.0199420289855072,fn>=0,1102.0,172.0,1.0,0.1
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,1451,9835,766,10520,0.7904893177119228,0.6031331592689295,0.1090304182509505,0.0469750889679715,fn<0_inferred,1147.0,462.0,1.0,0.1
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,677,8037,286,8428,0.6617429837518464,0.1993006993006993,0.0531561461794019,0.0070921985815602,fn>=0_inferred,448.0,57.0,1.0,0.1
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,671,9247,525,9393,0.7347242921013413,0.660952380952381,0.0524858937506653,0.0375256840056234,fn<0,493.0,347.0,1.0,0.1
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,2128,17872,1052,18948,0.7495300751879699,0.4933460076045627,0.0841777496305678,0.0290398388540734,all,1595.0,519.0,1.0,0.1
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,2396,17604,1025,18975,0.7587646076794657,0.4360975609756097,0.0958102766798418,0.0253919563735514,all,1818.0,447.0,1.0,0.125
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,1717,9025,827,9915,0.7658707047175306,0.5139056831922612,0.1326273323247604,0.0470914127423822,fn<0_inferred,1315.0,425.0,1.0,0.125
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,1518,8564,480,9602,0.7845849802371542,0.31875,0.1240366590293688,0.0178654834189631,fn>=0,1191.0,153.0,1.0,0.125
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,878,9040,545,9373,0.714123006833713,0.5394495412844037,0.0668942707777659,0.0325221238938053,fn<0,627.0,294.0,1.0,0.125
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,679,8579,198,9060,0.7407952871870398,0.1111111111111111,0.0555187637969094,0.0025644014453899,fn>=0_inferred,503.0,22.0,1.0,0.125
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,789,8651,367,9073,0.6261089987325729,0.1961852861035422,0.0544472611043756,0.0083227372558085,fn>=0_inferred,494.0,72.0,1.0,0.175
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,937,9623,714,9846,0.8676627534685165,0.8263305322128851,0.0825716026812918,0.0613114413384599,fn<0_inferred,813.0,590.0,1.0,0.175
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,1682,8400,571,9511,0.7508917954815696,0.266199649737303,0.1327936074019556,0.018095238095238,fn>=0,1263.0,152.0,1.0,0.175
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,44,9874,510,9408,1.0,1.0,0.0046768707482993,0.0516508000810208,fn<0,44.0,510.0,1.0,0.175
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,1726,18274,1081,18919,0.7572421784472769,0.6123959296947271,0.0690839896400444,0.0362263324942541,all,1307.0,662.0,1.0,0.175
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,563,8098,192,8469,0.7087033747779752,0.1458333333333333,0.047113000354233,0.0034576438626821,fn>=0_inferred,399.0,28.0,1.0,0.225
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,1143,10196,828,10511,0.8503937007874016,0.7934782608695652,0.0924745504709352,0.0644370341310317,fn<0_inferred,972.0,657.0,1.0,0.225
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,44,9874,523,9395,1.0,1.0,0.0046833422032996,0.0529673891026939,fn<0,44.0,523.0,1.0,0.225
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,1706,18294,1020,18980,0.8036342321219226,0.6715686274509803,0.0722339304531085,0.0374439707007762,all,1371.0,685.0,1.0,0.225
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,1662,8420,497,9585,0.7984356197352587,0.3259557344064386,0.1384454877412624,0.0192399049881235,fn>=0,1327.0,162.0,1.0,0.225
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,1886,18114,1083,18917,0.7948038176033935,0.6426592797783933,0.0792408944335782,0.0384233189797946,all,1499.0,696.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,51,9867,547,9371,1.0,1.0,0.0054423220574111,0.0554373163068815,fn<0,51.0,547.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,1835,8247,536,9546,0.7891008174386921,0.2779850746268656,0.1516865702912214,0.018067175942767,fn>=0,1448.0,149.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,851,7819,837,7833,0.6862514688601645,0.6810035842293907,0.0745563641006,0.072899347742678,fn<0_inferred,584.0,570.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,1035,10295,246,11084,0.8840579710144928,0.5121951219512195,0.0825514254781667,0.0122389509470616,fn>=0_inferred,915.0,126.0,1.0,0.25
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,956,8962,534,9384,0.6631799163179917,0.3970037453183521,0.0675618073316283,0.0236554340548984,fn<0,634.0,212.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,1965,8117,536,9546,0.8086513994910941,0.2985074626865671,0.1664571548292478,0.0197117161512874,fn>=0,1589.0,160.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,1386,6735,514,7607,0.6984126984126984,0.1867704280155642,0.1272512159852767,0.0142538975501113,fn>=0_inferred,968.0,96.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,2921,17079,1070,18930,0.7610407394727833,0.3476635514018691,0.1174326465927099,0.0217811347268575,all,2223.0,372.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,1535,10344,556,11323,0.8175895765472313,0.4964028776978417,0.1108363507904265,0.0266821345707656,fn<0_inferred,1255.0,276.0,10.0,0.0
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,2557,17443,1029,18971,0.7532264372311303,0.3867832847424684,0.1015233777871488,0.0228171759445049,all,1926.0,398.0,10.0,0.025
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,942,8976,490,9428,0.7059447983014862,0.4346938775510204,0.0705345778532032,0.0237299465240641,fn<0,665.0,213.0,10.0,0.025
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,1931,11033,807,12157,0.7871569135163128,0.4907063197026022,0.1250308464259274,0.0358923230309072,fn<0_inferred,1520.0,396.0,10.0,0.025
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,626,6410,222,6814,0.6485623003194888,0.009009009009009,0.0595832110361021,0.0003120124804992,fn>=0_inferred,406.0,2.0,10.0,0.025
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,1615,8467,539,9543,0.7808049535603715,0.3432282003710575,0.1321387404380174,0.0218495334829337,fn>=0,1261.0,185.0,10.0,0.025
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,2594,17406,1085,18915,0.7197378565921357,0.3299539170506912,0.0987047316944224,0.0205676203607951,all,1867.0,358.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,1484,8628,664,9448,0.7183288409703504,0.3704819277108434,0.1128281117696867,0.0285118219749652,fn<0_inferred,1066.0,246.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,1553,8529,547,9535,0.7430779137153896,0.2705667276051188,0.1210277923439958,0.0173525618478133,fn>=0,1154.0,148.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,1110,8778,421,9467,0.7216216216216216,0.2660332541567696,0.0846096968416605,0.0127591706539074,fn>=0_inferred,801.0,112.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,1041,8877,538,9380,0.6849183477425552,0.3903345724907063,0.0760127931769722,0.0236566407570125,fn<0,713.0,210.0,10.0,0.05
10-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.125000-notes/run_0,737,9427,220,9944,0.8032564450474898,0.3409090909090909,0.0595333869670152,0.0079558714331176,fn>=0_inferred,592.0,75.0,10.0,0.125
10-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.125000-notes/run_0,1702,8134,843,8993,0.6739130434782609,0.3416370106761566,0.1275436450572667,0.0354069338578805,fn<0_inferred,1147.0,288.0,10.0,0.125
10-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.125000-notes/run_0,1272,8810,495,9587,0.7429245283018868,0.3393939393939394,0.0985709815374987,0.0190692395005675,fn>=0,945.0,168.0,10.0,0.125
10-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.125000-notes/run_0,1167,8751,568,9350,0.6803770351328192,0.3433098591549295,0.0849197860962566,0.0222831676379842,fn<0,794.0,195.0,10.0,0.125
10-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.125000-notes/run_0,2439,17561,1063,18937,0.7129971299712997,0.341486359360301,0.0918308074140571,0.0206708046238824,all,1739.0,363.0,10.0,0.125
10-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.150000-notes/run_0,635,6620,278,6977,0.5795275590551181,0.039568345323741,0.0527447326931345,0.0016616314199395,fn>=0_inferred,368.0,11.0,10.0,0.15
10-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.150000-notes/run_0,2480,17520,1062,18938,0.7209677419354839,0.3483992467043315,0.0944133488224733,0.0211187214611872,all,1788.0,370.0,10.0,0.15
10-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.150000-notes/run_0,984,8934,516,9402,0.6880081300813008,0.4050387596899225,0.0720059561795362,0.023393776583837,fn<0,677.0,209.0,10.0,0.15
10-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.150000-notes/run_0,1845,10900,784,11961,0.7696476964769647,0.4579081632653061,0.1187191706379065,0.0329357798165137,fn<0_inferred,1420.0,359.0,10.0,0.15
10-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.150000-notes/run_0,1496,8586,546,9536,0.7426470588235294,0.2948717948717949,0.1165058724832214,0.018751455858374,fn>=0,1111.0,161.0,10.0,0.15
10-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.175000-notes/run_0,1384,8698,535,9547,0.7333815028901735,0.3102803738317757,0.106316120247198,0.0190848470912853,fn>=0,1015.0,166.0,10.0,0.175
10-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.175000-notes/run_0,1750,7919,793,8876,0.7045714285714286,0.3480453972257251,0.1389139251915277,0.0348528854653365,fn<0_inferred,1233.0,276.0,10.0,0.175
10-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.175000-notes/run_0,886,9445,270,10061,0.7584650112866818,0.2074074074074074,0.0667925653513567,0.0059290629962943,fn>=0_inferred,672.0,56.0,10.0,0.175
10-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.175000-notes/run_0,2636,17364,1063,18937,0.7226858877086495,0.3123236124176858,0.1005967154248297,0.0191200184289334,all,1905.0,332.0,10.0,0.175
10-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.175000-notes/run_0,1252,8666,528,9390,0.7108626198083067,0.3143939393939394,0.0947816826411075,0.0191553196399723,fn<0,890.0,166.0,10.0,0.175
10-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.200000-notes/run_0,1222,10019,781,10460,0.7577741407528642,0.6209987195902689,0.0885277246653919,0.0484080247529693,fn<0_inferred,926.0,485.0,10.0,0.2
10-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.200000-notes/run_0,1586,18414,1041,18959,0.6860025220680959,0.521613832853026,0.057386992984862,0.0294884327142391,all,1088.0,543.0,10.0,0.2
10-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.200000-notes/run_0,364,8395,260,8499,0.445054945054945,0.2230769230769231,0.0190610660077656,0.0069088743299583,fn>=0_inferred,162.0,58.0,10.0,0.2
10-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.200000-notes/run_0,421,9661,544,9538,0.6508313539192399,0.7297794117647058,0.0287271964772489,0.0410930545492185,fn>=0,274.0,397.0,10.0,0.2
10-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.200000-notes/run_0,1165,8753,497,9421,0.6987124463519313,0.2937625754527163,0.0864027173336163,0.0166799954301382,fn<0,814.0,146.0,10.0,0.2
