params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,bhvr_rate
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,1310,8608,2552,7366,0.0893129770992366,0.5325235109717869,0.0158837903882704,0.1578763940520446,fn<0,117.0,1359.0,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,3117,16883,5201,14799,0.1379531600898299,0.4833685829648144,0.0290560172984661,0.1489071847420482,all,430.0,2514.0,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,1804,10090,3483,8411,0.2117516629711751,0.5917312661498708,0.0454167162049696,0.2042616451932606,fn<0_inferred,382.0,2061.0,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,1313,6793,1718,6388,0.0365575019040365,0.2636786961583236,0.0075140889167188,0.0666862947151479,fn>=0_inferred,48.0,453.0,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,1807,8275,2649,7433,0.1732152739346984,0.4360135900339751,0.0421095116372931,0.1395770392749244,fn>=0,313.0,1155.0,1.0,0.05
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,3269,16731,5267,14733,0.15203426124197,0.473704195936966,0.0337337948822371,0.1491243798936106,all,497.0,2495.0,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,1505,8413,2576,7342,0.1428571428571428,0.499223602484472,0.0292835739580495,0.1528586711042434,fn<0,215.0,1286.0,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,1764,8318,2691,7391,0.1598639455782313,0.4492753623188406,0.0381545122446218,0.1453474392882904,fn>=0,282.0,1209.0,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,2185,7874,3713,6346,0.1391304347826087,0.4934015620791812,0.0479041916167664,0.2326644653289306,fn<0_inferred,304.0,1832.0,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,1084,8857,1554,8387,0.1780442804428044,0.4266409266409266,0.0230118039823536,0.0748560460652591,fn>=0_inferred,193.0,663.0,1.0,0.075
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,1608,6727,2109,6226,0.0740049751243781,0.2939781887150308,0.0191133954384837,0.0921658986175115,fn>=0_inferred,119.0,620.0,1.0,0.1
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,1847,8235,2699,7383,0.1900378992961559,0.4457206372730641,0.0475416497358797,0.1460837887067395,fn>=0,351.0,1203.0,1.0,0.1
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,1356,8562,2594,7324,0.0966076696165191,0.5277563608326908,0.0178864008738394,0.1598925484699836,fn<0,131.0,1369.0,1.0,0.1
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,1595,10070,3184,8481,0.2275862068965517,0.6130653266331658,0.0428015564202334,0.1938430983118172,fn<0_inferred,363.0,1952.0,1.0,0.1
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,3203,16797,5293,14707,0.1504839213237589,0.4859248063480068,0.0327735092132997,0.1531225814133476,all,482.0,2572.0,1.0,0.1
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,1608,6188,2422,5374,0.1019900497512437,0.4037985136251032,0.0305173055452177,0.1580478345184227,fn>=0_inferred,164.0,978.0,1.0,0.125
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,1434,10770,2815,9389,0.2168758716875871,0.6010657193605684,0.0331238683565874,0.1571030640668523,fn<0_inferred,311.0,1692.0,1.0,0.125
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,1774,8308,2678,7404,0.2153325817361894,0.4802091112770724,0.0515937331172339,0.1547905633124699,fn>=0,382.0,1286.0,1.0,0.125
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,1268,8650,2559,7359,0.0733438485804416,0.5408362641656898,0.012637586628618,0.16,fn<0,93.0,1384.0,1.0,0.125
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,3042,16958,5237,14763,0.1561472715318869,0.5098338743555471,0.0321750321750321,0.1574478122420096,all,475.0,2670.0,1.0,0.125
1-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.150000-notes/run_0,1711,6295,1971,6035,0.0677966101694915,0.1907661085743277,0.0192212096106048,0.0597299444003177,fn>=0_inferred,116.0,376.0,1.0,0.15
1-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.150000-notes/run_0,1609,10385,3237,8757,0.2753262896208825,0.6397899289465554,0.0505881009478131,0.1994222436206066,fn<0_inferred,443.0,2071.0,1.0,0.15
1-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.150000-notes/run_0,2008,8074,2660,7422,0.199203187250996,0.3954887218045113,0.0538938291565615,0.1302947733465444,fn>=0,400.0,1052.0,1.0,0.15
1-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.150000-notes/run_0,1312,8606,2548,7370,0.1211890243902439,0.5474882260596546,0.02157394843962,0.1620962119451545,fn<0,159.0,1395.0,1.0,0.15
1-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.150000-notes/run_0,3320,16680,5208,14792,0.1683734939759036,0.4698540706605222,0.0377906976744186,0.1467026378896882,all,559.0,2447.0,1.0,0.15
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,1770,8312,2594,7488,0.2152542372881355,0.4645335389360062,0.0508814102564102,0.1449711260827719,fn>=0,381.0,1205.0,1.0,0.175
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,1465,8453,2541,7377,0.1208191126279863,0.4931129476584022,0.0239934932899552,0.1482313971371111,fn<0,177.0,1253.0,1.0,0.175
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,3235,16765,5135,14865,0.1724884080370942,0.4786757546251217,0.0375378405650857,0.1466149716671637,all,558.0,2458.0,1.0,0.175
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,1345,8979,1892,8432,0.1814126394052044,0.418076109936575,0.0289373814041745,0.0880944425882615,fn>=0_inferred,244.0,791.0,1.0,0.175
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,1890,7786,3243,6433,0.1661375661375661,0.5140302189330866,0.0488108192134307,0.214102234780375,fn<0_inferred,314.0,1667.0,1.0,0.175
1-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.200000-notes/run_0,1571,6036,2324,5283,0.0967536600891152,0.3894148020654044,0.0287715313268975,0.1499337309476474,fn>=0_inferred,152.0,905.0,1.0,0.2
1-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.200000-notes/run_0,1357,11036,2922,9471,0.2218128224023581,0.6386036960985626,0.0317812269031781,0.1690830010873505,fn<0_inferred,301.0,1866.0,1.0,0.2
1-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.200000-notes/run_0,1657,8425,2663,7419,0.20036210018105,0.5024408561772437,0.0447499663027362,0.1588130563798219,fn>=0,332.0,1338.0,1.0,0.2
1-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.200000-notes/run_0,1271,8647,2583,7335,0.0952006294256491,0.5547812620983352,0.016496250852079,0.1657222157973863,fn<0,121.0,1433.0,1.0,0.2
1-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.200000-notes/run_0,2928,17072,5246,14754,0.1547131147540983,0.5282119710255433,0.0307035380235868,0.1623125585754452,all,453.0,2771.0,1.0,0.2
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,551,9531,2688,7394,0.6606170598911071,0.9304315476190476,0.0492291046794698,0.2624068828034833,fn>=0,364.0,2501.0,1.0,0.225
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,582,7074,2674,4982,0.3058419243986254,0.8489154824233358,0.0357286230429546,0.3208934124964659,fn<0_inferred,178.0,2270.0,1.0,0.225
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,1252,11092,2554,9790,0.2515974440894569,0.6331245105716523,0.0321756894790602,0.1457807428777497,fn>=0_inferred,315.0,1617.0,1.0,0.225
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,1834,18166,5228,14772,0.2688113413304253,0.7434965570007651,0.0333739507175737,0.2139711549047671,all,493.0,3887.0,1.0,0.225
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,1283,8635,2540,7378,0.1005455962587685,0.5456692913385827,0.0174844131200867,0.1605095541401273,fn<0,129.0,1386.0,1.0,0.225
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,603,7524,2962,5165,0.384742951907131,0.87474679270763,0.0449177153920619,0.3443646996278575,fn<0_inferred,232.0,2591.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,1835,18165,5270,14730,0.3057220708446866,0.7582542694497154,0.0380855397148676,0.2199834847233691,all,561.0,3996.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,1232,10641,2308,9565,0.2670454545454545,0.6087521663778163,0.0343962362780972,0.1320364627384644,fn>=0_inferred,329.0,1405.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,430,9652,2671,7411,0.9767441860465116,0.9962560838637214,0.056672513830792,0.2756941566514712,fn>=0,420.0,2661.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,1405,8513,2599,7319,0.100355871886121,0.5136590996537129,0.0192649269025823,0.1568189827322917,fn<0,141.0,1335.0,1.0,0.25
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,633,6268,670,6231,0.0315955766192733,0.0850746268656716,0.0032097576632964,0.0090938098276962,fn>=0_inferred,20.0,57.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,2152,10947,4512,8587,0.1426579925650557,0.5910904255319149,0.0357517177128217,0.2436283913400931,fn<0_inferred,307.0,2667.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,1099,8819,2609,7309,0.0773430391264786,0.6113453430433116,0.0116294978793268,0.1808595078807121,fn<0,85.0,1595.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,2785,17215,5182,14818,0.1174147217235188,0.5256657661134697,0.0220677554325819,0.1582340981702004,all,327.0,2724.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,1686,8396,2573,7509,0.1435349940688019,0.4387874076952973,0.0322279930749766,0.1344687946641257,fn>=0,242.0,1129.0,10.0,0.0
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,2771,17229,5164,14836,0.1162035366293756,0.5257552285050349,0.0217039633324346,0.157583144697893,all,322.0,2715.0,10.0,0.025
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,2255,10576,4641,8190,0.1401330376940133,0.5822021116138764,0.0385836385836385,0.2554841149773071,fn<0_inferred,316.0,2702.0,10.0,0.025
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,1644,8438,2615,7467,0.1362530413625304,0.4569789674952199,0.0299986607740725,0.1416212372600142,fn>=0,224.0,1195.0,10.0,0.025
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,1127,8791,2549,7369,0.0869565217391304,0.5963122793252256,0.0132989550821006,0.1729041064725287,fn<0,98.0,1520.0,10.0,0.025
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,516,6653,523,6646,0.0116279069767441,0.0248565965583174,0.0009027986758952,0.001954005711709,fn>=0_inferred,6.0,13.0,10.0,0.025
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,1605,8477,2635,7447,0.1395638629283489,0.4759013282732448,0.0300792265341748,0.1479296921080571,fn>=0,224.0,1254.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,2789,17211,5280,14720,0.1186805306561491,0.5344696969696969,0.0224864130434782,0.1639649061646621,all,331.0,2822.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,1184,8734,2645,7273,0.0903716216216216,0.5928166351606805,0.0147119483019386,0.1795282802839478,fn<0,107.0,1568.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,2391,10610,4888,8113,0.1325805102467586,0.57569558101473,0.0390730925674842,0.2652214891611687,fn<0_inferred,317.0,2814.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,398,6601,392,6607,0.0351758793969849,0.0204081632653061,0.0021189647343726,0.0012119375852143,fn>=0_inferred,14.0,8.0,10.0,0.05
10-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.075000-notes/run_0,290,9628,2615,7303,0.6206896551724138,0.9579349904397706,0.024647405175955,0.2601786456169506,fn<0,180.0,2505.0,10.0,0.075
10-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.075000-notes/run_0,1959,8123,2699,7383,0.1888718734047983,0.4112634309003334,0.0501151293512122,0.1366490212975501,fn>=0,370.0,1110.0,10.0,0.075
10-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.075000-notes/run_0,806,9386,3301,6891,0.4280397022332506,0.8603453498939715,0.0500653025685677,0.3025783081184743,fn<0_inferred,345.0,2840.0,10.0,0.075
10-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.075000-notes/run_0,2249,17751,5314,14686,0.2445531347265451,0.6802785095972902,0.0374506332561623,0.2036504985634612,all,550.0,3615.0,10.0,0.075
10-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.075000-notes/run_0,1443,8365,2013,7795,0.142065142065142,0.3849975161450571,0.0262989095574085,0.0926479378362223,fn>=0_inferred,205.0,775.0,10.0,0.075
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.100000-notes/run_0,192,8885,416,8661,0.2864583333333333,0.6706730769230769,0.0063503059692876,0.0314012380416432,fn>=0_inferred,55.0,279.0,10.0,0.1
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.100000-notes/run_0,1415,9508,4866,6057,0.1766784452296819,0.760583641594739,0.0412745583622255,0.389251156920488,fn<0_inferred,250.0,3701.0,10.0,0.1
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.100000-notes/run_0,1476,8606,2592,7490,0.1233062330623306,0.5007716049382716,0.0242990654205607,0.1508250058099,fn>=0,182.0,1298.0,10.0,0.1
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.100000-notes/run_0,131,9787,2690,7228,0.9389312977099236,0.9970260223048328,0.0170171555063641,0.2740369878410136,fn<0,123.0,2682.0,10.0,0.1
