params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,bhvr_rate
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,35,8909,3013,5931,0.8571428571428571,0.9983405243942914,0.0050581689428426,0.3376360983275339,fn<0_inferred,30.0,3008.0,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,1922,9134,2231,8825,0.4500520291363163,0.5262214253697893,0.0980169971671388,0.1285307641777972,fn>=0_inferred,865.0,1174.0,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,1957,18043,5244,14756,0.4573326520183955,0.7974828375286042,0.0606532935754947,0.2317796375325611,all,895.0,4182.0,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,1849,8233,2664,7418,0.4272579772850189,0.6024774774774775,0.1064977082771636,0.1949471638527875,fn<0,790.0,1605.0,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,108,9810,2580,7338,0.9722222222222222,0.9988372093023256,0.0143090760425183,0.2626911314984709,fn>=0,105.0,2577.0,1.0,0.05
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,159,9759,2594,7324,0.9308176100628932,0.9957594448727832,0.020207536865101,0.2646787580694743,fn>=0,148.0,2583.0,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,847,9235,2571,7511,0.998819362455726,0.999611046285492,0.1126348022899747,0.2782891174878181,fn<0,846.0,2570.0,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,1006,18994,5165,14835,0.9880715705765408,0.997676669893514,0.0670037074486012,0.2712961987996209,all,994.0,5153.0,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,585,5197,1,5781,1.0,1.0,0.1011935651271406,0.0001924187030979,fn>=0_inferred,585.0,1.0,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,421,13797,5164,9054,0.9714964370546318,0.9976762199845082,0.0451734040203225,0.3734145104008117,fn<0_inferred,409.0,5152.0,1.0,0.075
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,268,9650,2612,7306,0.9104477611940298,0.990811638591118,0.0333972077744319,0.2681865284974093,fn>=0,244.0,2588.0,1.0,0.1
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,428,9932,2650,7710,0.9976635514018692,0.999622641509434,0.0553826199740596,0.2667136528393073,fn>=0_inferred,427.0,2649.0,1.0,0.1
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,559,19441,5266,14734,0.9552772808586762,0.9952525636156476,0.0362427039500475,0.2695848978961987,all,534.0,5241.0,1.0,0.1
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,291,9791,2654,7428,0.9965635738831616,0.9996232102486812,0.039041464728056,0.2709631294045552,fn<0,290.0,2653.0,1.0,0.1
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,131,9509,2616,7024,0.816793893129771,0.9908256880733946,0.0152334851936218,0.2725838679146072,fn<0_inferred,107.0,2592.0,1.0,0.1
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,1203,5271,0,6474,1.0,0.0,0.185820203892493,0.0,fn>=0_inferred,1203.0,0.0,1.0,0.125
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,176,13348,5254,8270,0.9488636363636364,0.99828701941378,0.0201934703748488,0.3929427629607432,fn<0_inferred,167.0,5245.0,1.0,0.125
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,169,9747,2650,7266,0.9467455621301776,0.9966037735849056,0.022020368841178,0.2709551656920078,fn>=0,160.0,2641.0,1.0,0.125
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,1379,18619,5254,14744,0.9934735315445976,0.99828701941378,0.092919153553988,0.28170148772759,all,1370.0,5245.0,1.0,0.125
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,1210,8872,2604,7478,1.0,1.0,0.1618079700454667,0.2935076645626691,fn<0,1210.0,2604.0,1.0,0.125
1-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.150000-notes/run_0,830,9252,2590,7492,0.9987951807228916,0.9996138996138996,0.1106513614522157,0.2798313878080415,fn<0,829.0,2589.0,1.0,0.15
1-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.150000-notes/run_0,1748,8170,2557,7361,0.5120137299771167,0.6664059444661713,0.1215867409319386,0.2085679314565483,fn>=0,895.0,1704.0,1.0,0.15
1-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.150000-notes/run_0,1749,11629,5125,8253,0.5117209834190967,0.8333658536585365,0.1084454137889252,0.3672714764812108,fn<0_inferred,895.0,4271.0,1.0,0.15
1-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.150000-notes/run_0,829,5793,22,6600,1.0,1.0,0.1256060606060606,0.0037976868634558,fn>=0_inferred,829.0,22.0,1.0,0.15
1-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.150000-notes/run_0,2578,17422,5147,14853,0.6687354538401862,0.8340781037497571,0.1160708274422675,0.2464125817931351,all,1724.0,4293.0,1.0,0.15
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,863,9219,2648,7434,1.0,1.0,0.1160882432068872,0.2872328885996312,fn<0,863.0,2648.0,1.0,0.175
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,2336,17664,5280,14720,0.6913527397260274,0.8634469696969697,0.1097146739130434,0.2580955615942029,all,1615.0,4559.0,1.0,0.175
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,1473,8445,2632,7286,0.5105227427019687,0.726063829787234,0.1032116387592643,0.2262877442273534,fn>=0,752.0,1911.0,1.0,0.175
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,1473,11818,5264,8027,0.5105227427019687,0.863031914893617,0.0936838171172293,0.3844136063631748,fn<0_inferred,752.0,4543.0,1.0,0.175
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,863,5846,16,6693,1.0,1.0,0.1289406842970267,0.0027369141293191,fn>=0_inferred,863.0,16.0,1.0,0.175
1-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.200000-notes/run_0,224,10159,2593,7790,0.7767857142857143,0.9807173158503664,0.0223363286264441,0.2503199133773009,fn<0_inferred,174.0,2543.0,1.0,0.2
1-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.200000-notes/run_0,839,9243,2606,7476,0.99880810488677,0.9996162701458172,0.1120920278223649,0.2818349020880666,fn<0,838.0,2605.0,1.0,0.2
1-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.200000-notes/run_0,310,9608,2590,7328,0.8387096774193549,0.9806949806949808,0.0354803493449781,0.2643630308076602,fn>=0,260.0,2540.0,1.0,0.2
1-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.200000-notes/run_0,1149,18851,5196,14804,0.9556135770234988,0.9901847575057736,0.0741691434747365,0.2729298180467879,all,1098.0,5145.0,1.0,0.2
1-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.200000-notes/run_0,925,8692,2603,7014,0.9989189189189188,0.9996158278908952,0.1317365269461078,0.2993557294063507,fn>=0_inferred,924.0,2602.0,1.0,0.2
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,2925,17075,5257,14743,0.6683760683760683,0.815484116416207,0.1326053042121684,0.2510688140556369,all,1955.0,4287.0,1.0,0.225
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,879,9203,2679,7403,1.0,1.0,0.1187356477103876,0.2911007280234706,fn<0,879.0,2679.0,1.0,0.225
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,2046,11430,5257,8219,0.5259042033235581,0.815484116416207,0.1309161698503467,0.3750656167979002,fn<0_inferred,1076.0,4287.0,1.0,0.225
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,879,5645,0,6524,1.0,0.0,0.1347332924586143,0.0,fn>=0_inferred,879.0,0.0,1.0,0.225
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,2046,7872,2578,7340,0.5259042033235581,0.6237393328161366,0.1465940054495912,0.2042682926829268,fn>=0,1076.0,1608.0,1.0,0.225
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,3079,16921,5299,14701,0.6898343618057811,0.8197773164748066,0.1444799673491599,0.2567224159328645,all,2124.0,4344.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,1078,9004,2691,7391,1.0,1.0,0.1458530645379515,0.2988671701466015,fn<0,1078.0,2691.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,2001,7917,2608,7310,0.5227386306846576,0.633819018404908,0.1430916552667578,0.2087912087912088,fn>=0,1046.0,1653.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,1077,5394,0,6471,1.0,0.0,0.1664348632359759,0.0,fn>=0_inferred,1077.0,0.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,2002,11527,5299,8230,0.522977022977023,0.8197773164748066,0.1272174969623329,0.3768543419796998,fn<0_inferred,1047.0,4344.0,1.0,0.25
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,65,9955,2548,7472,0.8461538461538461,0.9960753532182104,0.0073608137044967,0.2549472626820693,fn>=0_inferred,55.0,2538.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,341,9639,2559,7421,0.3431085043988269,0.912465806955842,0.0157660692629025,0.2422450461666148,fn<0_inferred,117.0,2335.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,262,9820,2579,7503,0.1450381679389313,0.9131446297014346,0.0050646408103425,0.2398167006109979,fn<0,38.0,2355.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,406,19594,5107,14893,0.4236453201970443,0.954180536518504,0.0115490498892096,0.248698581198326,all,172.0,4873.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,144,9774,2528,7390,0.9305555555555556,0.9960443037974684,0.0181326116373477,0.257622263147125,fn>=0,134.0,2518.0,10.0,0.0
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,1845,9256,2311,8790,0.4314363143631436,0.5460839463435742,0.0905574516496018,0.1363439930855661,fn>=0_inferred,796.0,1262.0,10.0,0.025
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,1880,18120,5156,14844,0.4382978723404255,0.7951900698215671,0.0555106440312584,0.2262693156732891,all,824.0,4100.0,10.0,0.025
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,35,8864,2845,6054,0.8,0.9975395430579964,0.0046250412950115,0.3201714801444043,fn<0_inferred,28.0,2838.0,10.0,0.025
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,109,9809,2585,7333,0.9357798165137616,0.9972920696324952,0.0139097231692349,0.2628198593128759,fn>=0,102.0,2578.0,10.0,0.025
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,1771,8311,2571,7511,0.4076792772444946,0.5919875534811357,0.0961256823325788,0.1831307905185898,fn<0,722.0,1522.0,10.0,0.025
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,31,8799,2911,5919,0.7741935483870968,0.9975953280659569,0.0040547389761784,0.3300375042618479,fn<0_inferred,24.0,2904.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,1995,9175,2417,8753,0.4992481203007519,0.5866776996276376,0.1137895578658745,0.154550408719346,fn>=0_inferred,996.0,1418.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,2026,17974,5328,14672,0.5034550839091807,0.8111861861861862,0.0695201744820065,0.2404584399688439,all,1020.0,4322.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,1936,8146,2684,7398,0.4829545454545454,0.6270491803278688,0.1263855095971884,0.2066044684507733,fn<0,935.0,1683.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,90,9828,2644,7274,0.9444444444444444,0.998108925869894,0.011685455045367,0.2685185185185185,fn>=0,85.0,2639.0,10.0,0.05
10-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.075000-notes/run_0,2085,7833,2603,7315,0.524220623501199,0.6189012677679601,0.149419002050581,0.2056683263117579,fn>=0,1093.0,1611.0,10.0,0.075
10-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.075000-notes/run_0,2572,10534,5249,7857,0.4673405909797822,0.7389979043627357,0.1529845997199949,0.3682361875830643,fn<0_inferred,1202.0,3879.0,10.0,0.075
10-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.075000-notes/run_0,521,6373,57,6837,0.9904030710172744,0.912280701754386,0.0754716981132075,0.0081594225639416,fn>=0_inferred,516.0,52.0,10.0,0.075
10-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.075000-notes/run_0,3093,16907,5306,14694,0.5554477853216941,0.740859404447795,0.11691847012386,0.2325072455196072,all,1718.0,3931.0,10.0,0.075
10-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.075000-notes/run_0,1008,9074,2703,7379,0.6200396825396826,0.8583055863854976,0.0846998238243664,0.2556755565351554,fn<0,625.0,2320.0,10.0,0.075
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.100000-notes/run_0,3197,16803,5212,14788,0.4785736628088833,0.6801611665387567,0.1034622667027319,0.2109742307921204,all,1530.0,3545.0,10.0,0.1
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.100000-notes/run_0,1943,7975,2590,7328,0.5316520844055584,0.6486486486486487,0.1409661572052401,0.2106583072100313,fn>=0,1033.0,1680.0,10.0,0.1
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.100000-notes/run_0,2297,7971,3459,6809,0.4549412276882891,0.6380456779416016,0.1534733441033925,0.2768786852339731,fn<0_inferred,1045.0,2207.0,10.0,0.1
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_HIGH_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.100000-notes/run_0,1254,8828,2622,7460,0.3963317384370016,0.7112890922959573,0.0666219839142091,0.2112596284549161,fn<0,497.0,1865.0,10.0,0.1
