params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,bhvr_rate
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,4318,15682,5273,14727,0.2973598888374247,0.4246159681395789,0.087186799755551,0.1427751562300727,all,1284.0,2239.0,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,3480,6361,4587,5254,0.1908045977011494,0.3860911270983213,0.1263799010277883,0.2784153434994498,fn<0_inferred,664.0,1771.0,1.0,0.05
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,1575,8343,2671,7247,0.205079365079365,0.5312616997379259,0.0445701669656409,0.1700827040632866,fn<0,323.0,1419.0,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,2247,7835,2667,7415,0.2465509568313306,0.3652043494563179,0.0747134187457855,0.1243139757498404,fn>=0,554.0,974.0,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,2550,10680,4149,9081,0.288235294117647,0.5625451916124368,0.0809382226627023,0.2185393258426966,fn<0_inferred,735.0,2334.0,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,1272,5498,1189,5581,0.1116352201257861,0.0496215306980656,0.0254434689123812,0.0107311749727173,fn>=0_inferred,142.0,59.0,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,3822,16178,5338,14662,0.2294610151753009,0.4482952416635444,0.0598144864274996,0.1479169242180739,all,877.0,2393.0,1.0,0.075
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,2350,7732,2604,7478,0.3119148936170213,0.3790322580645161,0.0980208611928323,0.1276513191929643,fn>=0,733.0,987.0,1.0,0.1
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,1805,10397,2270,9932,0.4177285318559556,0.5370044052863436,0.0759162303664921,0.1172453592382418,fn<0_inferred,754.0,1219.0,1.0,0.1
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,1794,8124,2581,7337,0.213489409141583,0.4533126695079426,0.0522011721412021,0.1440177252584933,fn<0,383.0,1170.0,1.0,0.1
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,2339,5459,2915,4883,0.1547669944420692,0.3217838765008576,0.0741347532254761,0.1718263418208463,fn>=0_inferred,362.0,938.0,1.0,0.1
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,4144,15856,5185,14815,0.2693050193050193,0.4160077145612343,0.0753290583867701,0.1360368314833501,all,1116.0,2157.0,1.0,0.1
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,2339,7743,2659,7423,0.3548525010688328,0.4324934185784129,0.1118146302034217,0.1485212449954797,fn>=0,830.0,1150.0,1.0,0.125
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,817,9563,137,10243,0.8604651162790697,0.1678832116788321,0.0686322366494191,0.0024051030011502,fn>=0_inferred,703.0,23.0,1.0,0.125
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,1845,7775,5152,4468,0.2411924119241192,0.7282608695652174,0.0995971351835273,0.482572347266881,fn<0_inferred,445.0,3752.0,1.0,0.125
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,323,9595,2630,7288,0.9845201238390092,0.9980988593155894,0.0436333699231613,0.2735799895779051,fn<0,318.0,2625.0,1.0,0.125
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,2662,17338,5289,14711,0.4312546957175056,0.7137455095481188,0.0780368431785738,0.2177298419656246,all,1148.0,3775.0,1.0,0.125
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,2279,7803,2673,7409,0.3988591487494515,0.487467265245043,0.1226886219462815,0.1669870562604126,fn>=0,909.0,1303.0,1.0,0.175
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,2540,17460,5202,14798,0.4606299212598425,0.736639753940792,0.0790647384781727,0.2194730813287514,all,1170.0,3832.0,1.0,0.175
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,261,9657,2529,7389,1.0,1.0,0.0353227771010962,0.2618825722273998,fn<0,261.0,2529.0,1.0,0.175
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,1861,7711,5130,4442,0.2821063944116067,0.7395711500974659,0.1181900045024763,0.4920243807547659,fn<0_inferred,525.0,3794.0,1.0,0.175
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,679,9749,72,10356,0.9499263622974964,0.5277777777777778,0.0622827346465816,0.0038978356754538,fn>=0_inferred,645.0,38.0,1.0,0.175
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,668,9846,35,10479,0.9670658682634732,0.3714285714285714,0.061647103731272,0.0013203331302051,fn>=0_inferred,646.0,13.0,1.0,0.225
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,313,9605,2620,7298,1.0,1.0,0.042888462592491,0.2727745965642894,fn<0,313.0,2620.0,1.0,0.225
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,1848,7638,5260,4226,0.2646103896103896,0.7416349809885932,0.115712257453857,0.5107357947106572,fn<0_inferred,489.0,3901.0,1.0,0.225
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,2203,7879,2675,7407,0.3731275533363595,0.4837383177570094,0.1109761036857027,0.1642340398527731,fn>=0,822.0,1294.0,1.0,0.225
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,2516,17484,5295,14705,0.4511128775834658,0.7391879131255902,0.0771846310778646,0.2238618165179592,all,1135.0,3914.0,1.0,0.225
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,2006,7136,4897,4245,0.2522432701894317,0.693690014294466,0.1191990577149587,0.476036995515695,fn<0_inferred,506.0,3397.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,788,10070,275,10583,0.8464467005076142,0.56,0.0630256071057356,0.0152929493545183,fn>=0_inferred,667.0,154.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,275,9643,2484,7434,1.0,1.0,0.0369921980091471,0.2575961837602405,fn<0,275.0,2484.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,2794,17206,5172,14828,0.4198282032927702,0.6865815931941222,0.0791070946857297,0.2063814948273858,all,1173.0,3551.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,2519,7563,2688,7394,0.3564906709011513,0.3969494047619047,0.121449824181769,0.141081581383049,fn>=0,898.0,1067.0,1.0,0.25
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,1537,7734,1435,7836,0.2849707221860768,0.2341463414634146,0.055895865237366,0.04344453064391,fn>=0_inferred,438.0,336.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,4124,15876,5220,14780,0.276188166828322,0.4281609195402299,0.077063599458728,0.1407785336356765,all,1139.0,2235.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,2587,8142,3785,6944,0.2709702357943564,0.5017173051519155,0.100950460829493,0.2332350773765659,fn<0_inferred,701.0,1899.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,2187,7895,2628,7454,0.2688614540466392,0.3915525114155251,0.0788838207673732,0.1303356554781507,fn>=0,588.0,1029.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,1937,7981,2592,7326,0.284460505937016,0.4652777777777778,0.0752115752115752,0.1511088835985465,fn<0,551.0,1206.0,10.0,0.0
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,1859,8059,2523,7395,0.2963959117805271,0.4815695600475624,0.0745098039215686,0.1507631219754312,fn<0,551.0,1215.0,10.0,0.025
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,2177,7800,2281,7696,0.2829581993569132,0.3156510302498904,0.08004158004158,0.0923076923076923,fn>=0_inferred,616.0,720.0,10.0,0.025
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,2062,7961,2885,7138,0.3278370514064015,0.5195840554592721,0.0947043989913141,0.1882929280241175,fn<0_inferred,676.0,1499.0,10.0,0.025
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,2380,7702,2643,7439,0.311344537815126,0.3798713583049565,0.099610162656271,0.1303557517527915,fn>=0,741.0,1004.0,10.0,0.025
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,4239,15761,5166,14834,0.3047888652984194,0.4295392953929539,0.0870972091141971,0.1407905589746843,all,1292.0,2219.0,10.0,0.025
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,2129,7953,2622,7460,0.2578675434476279,0.3974065598779557,0.0735924932975871,0.1310197409782472,fn>=0,549.0,1042.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,3796,16204,5103,14897,0.29768177028451,0.477562218302959,0.0758541988319796,0.1503949642063688,all,1130.0,2437.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,1667,8251,2481,7437,0.3485302939412117,0.562273276904474,0.0781228990184214,0.169070415707187,fn<0,581.0,1395.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,2760,8825,4284,7301,0.2818840579710145,0.5373482726423903,0.1065607451034104,0.2608498583569405,fn<0_inferred,778.0,2302.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,1036,7379,819,7596,0.3397683397683397,0.1648351648351648,0.0463401790416008,0.0182951619460631,fn>=0_inferred,352.0,135.0,10.0,0.05
10-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.125000-notes/run_0,321,9597,2540,7378,1.0,1.0,0.0435077256709135,0.2646660414712931,fn<0,321.0,2540.0,10.0,0.125
10-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.125000-notes/run_0,2519,7563,2622,7460,0.3132195315601429,0.3401983218916857,0.1057640750670241,0.1179426153642734,fn>=0,789.0,892.0,10.0,0.125
10-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.125000-notes/run_0,829,9299,3065,7063,0.7032569360675512,0.9197389885807504,0.0825428288262777,0.3031508764383267,fn<0_inferred,583.0,2819.0,10.0,0.125
10-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.125000-notes/run_0,2011,7861,2097,7775,0.2620586772749875,0.2923223652837386,0.0677813504823151,0.0779799007759827,fn>=0_inferred,527.0,613.0,10.0,0.125
10-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.125000-notes/run_0,2840,17160,5162,14838,0.3908450704225352,0.6648585819449826,0.0748079255964415,0.2,all,1110.0,3432.0,10.0,0.125
10-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.150000-notes/run_0,314,9604,2555,7363,1.0,1.0,0.042645660736113,0.2660349854227405,fn<0,314.0,2555.0,10.0,0.15
10-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.150000-notes/run_0,2482,17518,5165,14835,0.3493150684931507,0.6873184898354308,0.058442871587462,0.202648704189976,all,867.0,3550.0,10.0,0.15
10-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.150000-notes/run_0,1628,10153,4567,7214,0.3409090909090909,0.7650536457192906,0.076933739950097,0.3441347385009357,fn<0_inferred,555.0,3494.0,10.0,0.15
10-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.150000-notes/run_0,854,7365,598,7621,0.3653395784543325,0.0936454849498327,0.0409395092507544,0.0076035302104548,fn>=0_inferred,312.0,56.0,10.0,0.15
10-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.150000-notes/run_0,2168,7914,2610,7472,0.2550738007380074,0.3812260536398467,0.074009635974304,0.1257265605256507,fn>=0,553.0,995.0,10.0,0.15
10-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.175000-notes/run_0,2508,17492,5134,14866,0.3572567783094099,0.6860148032723024,0.0602717610655186,0.2013491882003201,all,896.0,3522.0,10.0,0.175
10-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.175000-notes/run_0,319,9599,2524,7394,1.0,1.0,0.0431430889910738,0.26294405667257,fn<0,319.0,2524.0,10.0,0.175
10-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.175000-notes/run_0,2189,7893,2610,7472,0.2635906806761078,0.3823754789272031,0.0772216274089935,0.1264411503864183,fn>=0,577.0,998.0,10.0,0.175
10-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.175000-notes/run_0,1607,10128,4480,7255,0.3702551337896702,0.7741071428571429,0.082012405237767,0.3424170616113744,fn<0_inferred,595.0,3468.0,10.0,0.175
10-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.175000-notes/run_0,901,7364,654,7611,0.3340732519422864,0.0825688073394495,0.03954802259887,0.0073329712112982,fn>=0_inferred,301.0,54.0,10.0,0.175
10-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.200000-notes/run_0,2795,17205,5278,14722,0.4118067978533095,0.6885183781735505,0.0781823121858443,0.2112176692821854,all,1151.0,3634.0,10.0,0.2
10-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.200000-notes/run_0,2010,7844,2148,7706,0.2930348258706468,0.3384543761638733,0.0764339475733194,0.0926823049464558,fn>=0_inferred,589.0,727.0,10.0,0.2
10-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.200000-notes/run_0,785,9361,3130,7016,0.7159235668789808,0.9287539936102236,0.0801026225769669,0.310543745326354,fn<0_inferred,562.0,2907.0,10.0,0.2
10-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.200000-notes/run_0,2391,7691,2686,7396,0.3124215809284818,0.3879374534623976,0.1010005408328826,0.1354830321154596,fn>=0,747.0,1042.0,10.0,0.2
10-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_LOW_UPol_LOW_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.200000-notes/run_0,404,9514,2592,7326,1.0,1.0,0.0551460551460551,0.2724406138322472,fn<0,404.0,2592.0,10.0,0.2
