params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,st_prop,bhvr_rate
0.000000-r_fun-0.080000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.080000-notes/run_0,2015,7743,2532,7226,0.3523573200992556,0.4845971563981042,0.0982562967063382,0.1584657109647423,fn<0_inferred,710.0,1227.0,0.0,0.08
0.000000-r_fun-0.080000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.080000-notes/run_0,2289,7953,2691,7551,0.3171690694626474,0.41917502787068,0.0961462058005562,0.1418332704639758,fn>=0_inferred,726.0,1128.0,0.0,0.08
0.000000-r_fun-0.080000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.080000-notes/run_0,4304,15696,5223,14777,0.3336431226765799,0.4508902929350947,0.0971780469648778,0.1500382262996941,all,1436.0,2355.0,0.0,0.08
0.000000-r_fun-0.080000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.080000-notes/run_0,2207,7879,2568,7518,0.3357498867240598,0.4291277258566978,0.0985634477254589,0.1398654651605533,fn>=0,741.0,1102.0,0.0,0.08
0.000000-r_fun-0.080000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.080000-notes/run_0,2097,7817,2655,7259,0.3314258464473056,0.471939736346516,0.0957432153189144,0.1602916719969297,fn<0,695.0,1253.0,0.0,0.08
0.000000-r_fun-0.120000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.120000-notes/run_0,1219,7106,1178,7147,0.5151763740771124,0.49830220713073,0.0878690359591437,0.0826062482409231,fn>=0_inferred,628.0,587.0,0.0,0.12
0.000000-r_fun-0.120000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.120000-notes/run_0,2105,7854,2606,7353,0.3230403800475059,0.453184957789716,0.0924792601659186,0.1503692386045327,fn<0,680.0,1181.0,0.0,0.12
0.000000-r_fun-0.120000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.120000-notes/run_0,3131,8544,4031,7644,0.2567869690194826,0.4227238898536343,0.1051805337519623,0.199438202247191,fn<0_inferred,804.0,1704.0,0.0,0.12
0.000000-r_fun-0.120000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.120000-notes/run_0,2245,7796,2603,7438,0.3349665924276169,0.4264310411064156,0.1011024468943264,0.142380708055413,fn>=0,752.0,1110.0,0.0,0.12
0.000000-r_fun-0.120000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.120000-notes/run_0,4350,15650,5209,14791,0.3291954022988506,0.4398157035899405,0.0968156311270367,0.1463897763578275,all,1432.0,2291.0,0.0,0.12
0.000000-r_fun-0.160000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.160000-notes/run_0,1344,7157,1081,7420,0.4769345238095238,0.3496762257169287,0.086388140161725,0.0528154254575939,fn>=0_inferred,641.0,378.0,0.0,0.16
0.000000-r_fun-0.160000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.160000-notes/run_0,2952,8547,4060,7439,0.2726964769647697,0.4711822660098522,0.1082134695523591,0.2238212238212238,fn<0_inferred,805.0,1913.0,0.0,0.16
0.000000-r_fun-0.160000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.160000-notes/run_0,4296,15704,5141,14859,0.3365921787709497,0.4456331453024703,0.0973147587320815,0.145886398369842,all,1446.0,2291.0,0.0,0.16
0.000000-r_fun-0.160000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.160000-notes/run_0,2171,7871,2570,7472,0.3496084753569783,0.4505836575875486,0.1015792291220556,0.1471223478592301,fn<0,759.0,1158.0,0.0,0.16
0.000000-r_fun-0.160000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.160000-notes/run_0,2125,7833,2571,7387,0.3232941176470588,0.440684558537534,0.0930012183565723,0.1446444529554449,fn>=0,687.0,1133.0,0.0,0.16
0.000000-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.200000-notes/run_0,4320,15680,5260,14740,0.3127314814814815,0.4355513307984791,0.0916553595658073,0.146109693877551,all,1351.0,2291.0,0.0,0.2
0.000000-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.200000-notes/run_0,2063,7980,2615,7428,0.2787203102278235,0.4309751434034417,0.0774098007539041,0.1412280701754386,fn<0,575.0,1127.0,0.0,0.2
0.000000-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.200000-notes/run_0,2257,7700,2645,7312,0.3438192290651307,0.4400756143667297,0.1061269146608315,0.1511688311688311,fn>=0,776.0,1164.0,0.0,0.2
0.000000-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.200000-notes/run_0,3147,8437,4165,7419,0.2437241817604067,0.4285714285714285,0.1033832052837309,0.2115680929240251,fn<0_inferred,767.0,1785.0,0.0,0.2
0.000000-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.200000-notes/run_0,1173,7243,1095,7321,0.4978687127024723,0.4621004566210046,0.0797705231525747,0.0698605550186386,fn>=0_inferred,584.0,506.0,0.0,0.2
0.000000-r_fun-0.240000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.240000-notes/run_0,2250,7687,2600,7337,0.3435555555555555,0.4319230769230769,0.1053564127027395,0.1460908026538311,fn>=0,773.0,1123.0,0.0,0.24
0.000000-r_fun-0.240000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.240000-notes/run_0,1004,6962,618,7348,0.6205179282868526,0.3834951456310679,0.0847849755035383,0.034041941970698,fn>=0_inferred,623.0,237.0,0.0,0.24
0.000000-r_fun-0.240000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.240000-notes/run_0,2025,8038,2668,7395,0.2893827160493827,0.4606446776611694,0.0792427315753887,0.1528987310276188,fn<0,586.0,1229.0,0.0,0.24
0.000000-r_fun-0.240000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.240000-notes/run_0,3271,8763,4650,7384,0.2250076429226536,0.4548387096774193,0.0996749729144095,0.2413557001027045,fn<0_inferred,736.0,2115.0,0.0,0.24
0.000000-r_fun-0.240000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.240000-notes/run_0,4275,15725,5268,14732,0.3178947368421053,0.4464692482915717,0.0922481672549552,0.149570747217806,all,1359.0,2352.0,0.0,0.24
0.000000-r_fun-0.280000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.280000-notes/run_0,2067,7892,2621,7338,0.2960812772133527,0.4448683708508203,0.0834014717906786,0.1477445514445007,fn>=0,612.0,1166.0,0.0,0.28
0.000000-r_fun-0.280000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.280000-notes/run_0,2308,7733,2617,7424,0.3518197573656845,0.4283530760412686,0.109375,0.1449631449631449,fn<0,812.0,1121.0,0.0,0.28
0.000000-r_fun-0.280000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.280000-notes/run_0,992,6885,1003,6874,0.6179435483870968,0.6221335992023929,0.0891766075065464,0.0906318082788671,fn>=0_inferred,613.0,624.0,0.0,0.28
0.000000-r_fun-0.280000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.280000-notes/run_0,3383,8740,4235,7888,0.23972805202483,0.3926800472255017,0.102814401622718,0.190274599542334,fn<0_inferred,811.0,1663.0,0.0,0.28
0.000000-r_fun-0.280000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.280000-notes/run_0,4375,15625,5238,14762,0.3254857142857142,0.4366170294005345,0.0964638937813304,0.146368,all,1424.0,2287.0,0.0,0.28
0.000000-r_fun-0.320000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.320000-notes/run_0,2079,7937,2632,7384,0.3044733044733044,0.4506079027355623,0.0857258938244853,0.1494267355423963,fn>=0,633.0,1186.0,0.0,0.32
0.000000-r_fun-0.320000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.320000-notes/run_0,2841,8205,3830,7216,0.2706793382611756,0.4590078328981723,0.1065687361419068,0.2142595978062157,fn<0_inferred,769.0,1758.0,0.0,0.32
0.000000-r_fun-0.320000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.320000-notes/run_0,2286,7698,2619,7365,0.3346456692913386,0.4192439862542955,0.1038696537678207,0.1426344505066251,fn<0,765.0,1098.0,0.0,0.32
0.000000-r_fun-0.320000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.320000-notes/run_0,4365,15635,5251,14749,0.320274914089347,0.4349647686155018,0.094786087192352,0.1460825071953949,all,1398.0,2284.0,0.0,0.32
0.000000-r_fun-0.320000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.320000-notes/run_0,1524,7430,1421,7533,0.4127296587926509,0.3701618578465869,0.0834992698791982,0.0707940780619111,fn>=0_inferred,629.0,526.0,0.0,0.32
0.000000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.360000-notes/run_0,4324,15676,5211,14789,0.3277058279370953,0.4421416234887737,0.0958144566907836,0.146976269456494,all,1417.0,2304.0,0.0,0.36
0.000000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.360000-notes/run_0,2089,7700,2544,7245,0.3197702249880325,0.4414308176100629,0.0922015182884748,0.1458441558441558,fn<0,668.0,1123.0,0.0,0.36
0.000000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.360000-notes/run_0,2235,7976,2667,7544,0.3351230425055928,0.442819647544057,0.0992841993637327,0.1480692076228686,fn>=0,749.0,1181.0,0.0,0.36
0.000000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.360000-notes/run_0,3047,8255,3574,7728,0.2609123728257302,0.3698936765528819,0.1028726708074534,0.160145366444579,fn<0_inferred,795.0,1322.0,0.0,0.36
0.000000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.360000-notes/run_0,1277,7421,1637,7061,0.4870790916209866,0.599877825290165,0.0880895057357314,0.1323271796253874,fn>=0_inferred,622.0,982.0,0.0,0.36
0.000000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.400000-notes/run_0,4363,15637,5198,14802,0.31285812514325,0.4232397075798384,0.0922172679367653,0.1406919485834878,all,1365.0,2200.0,0.0,0.4
0.000000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.400000-notes/run_0,1015,7325,1088,7252,0.5389162561576355,0.5698529411764706,0.0754274682846111,0.0846416382252559,fn>=0_inferred,547.0,620.0,0.0,0.4
0.000000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.400000-notes/run_0,3348,8312,4110,7550,0.2443249701314217,0.3844282238442822,0.1083443708609271,0.1900866217516843,fn<0_inferred,818.0,1580.0,0.0,0.4
0.000000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.400000-notes/run_0,2096,7876,2596,7376,0.3086832061068702,0.4418335901386749,0.0877169197396963,0.1456323006602336,fn>=0,647.0,1147.0,0.0,0.4
0.000000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.400000-notes/run_0,2267,7761,2602,7426,0.3167181296868108,0.4046887009992314,0.0966873148397522,0.135678391959799,fn<0,718.0,1053.0,0.0,0.4
0.000000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.440000-notes/run_0,3079,8541,4052,7568,0.26014939915557,0.4378084896347483,0.1058403805496828,0.207704015923194,fn<0_inferred,801.0,1774.0,0.0,0.44
0.000000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.440000-notes/run_0,1188,7192,1156,7224,0.5260942760942761,0.5129757785467128,0.086517165005537,0.082452725250278,fn>=0_inferred,625.0,593.0,0.0,0.44
0.000000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.440000-notes/run_0,2080,7898,2626,7352,0.3173076923076923,0.4592536176694592,0.0897714907508161,0.1526968852874145,fn>=0,660.0,1206.0,0.0,0.44
0.000000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.440000-notes/run_0,4267,15733,5208,14792,0.3341926411999062,0.4544930875576037,0.0964034613304488,0.1504481027140405,all,1426.0,2367.0,0.0,0.44
0.000000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.440000-notes/run_0,2187,7835,2582,7440,0.3502514860539552,0.4496514329976762,0.1029569892473118,0.1481812380344607,fn<0,766.0,1161.0,0.0,0.44
0.000000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.480000-notes/run_0,2184,7737,2532,7389,0.3521062271062271,0.4411532385466035,0.1040736229530383,0.144371203308776,fn>=0_inferred,769.0,1117.0,0.0,0.48
0.000000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.480000-notes/run_0,2231,7848,2785,7294,0.3043478260869565,0.4427289048473967,0.0930902111324376,0.1571100917431192,fn<0_inferred,679.0,1233.0,0.0,0.48
0.000000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.480000-notes/run_0,4415,15585,5317,14683,0.3279728199320498,0.4419785593379725,0.0986174487502554,0.1507860121912095,all,1448.0,2350.0,0.0,0.48
0.000000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.480000-notes/run_0,2259,7574,2608,7225,0.3497122620628596,0.4367331288343558,0.1093425605536332,0.1503828888302086,fn>=0,790.0,1139.0,0.0,0.48
0.000000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.480000-notes/run_0,2156,8011,2709,7458,0.3051948051948052,0.4470284237726098,0.0882274068114776,0.1511671451753838,fn<0,658.0,1211.0,0.0,0.48
0.000000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.520000-notes/run_0,991,7122,1174,6939,0.5701311806256307,0.637137989778535,0.0814238362876495,0.1050266778994664,fn>=0_inferred,565.0,748.0,0.0,0.52
0.000000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.520000-notes/run_0,4349,15651,5183,14817,0.3260519659691883,0.4344973953308894,0.0957008841195923,0.1438885694204843,all,1418.0,2252.0,0.0,0.52
0.000000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.520000-notes/run_0,2193,7876,2511,7558,0.3479252165982672,0.4305057745917961,0.1009526329716856,0.1372524123920772,fn<0,763.0,1081.0,0.0,0.52
0.000000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.520000-notes/run_0,2156,7775,2672,7259,0.3038033395176252,0.4382485029940119,0.0902328144372503,0.1506109324758842,fn>=0,655.0,1171.0,0.0,0.52
0.000000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.520000-notes/run_0,3358,8529,4009,7878,0.2540202501488982,0.3751558992267398,0.1082762122366082,0.1763395474264275,fn<0_inferred,853.0,1504.0,0.0,0.52
0.000000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.560000-notes/run_0,2205,7972,2657,7520,0.3188208616780045,0.4347007903650733,0.0934840425531915,0.1448820873055695,fn>=0,703.0,1155.0,0.0,0.56
0.000000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.560000-notes/run_0,2199,7624,2654,7169,0.3256025466120964,0.4412207987942728,0.0998744594783093,0.1535939139559286,fn<0,716.0,1171.0,0.0,0.56
0.000000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.560000-notes/run_0,3317,8525,4380,7462,0.2586674706059692,0.4385844748858447,0.1149825783972125,0.2253372434017595,fn<0_inferred,858.0,1921.0,0.0,0.56
0.000000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.560000-notes/run_0,1087,7071,931,7227,0.516099356025759,0.435016111707841,0.0776255707762557,0.0572761985574883,fn>=0_inferred,561.0,405.0,0.0,0.56
0.000000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.560000-notes/run_0,4404,15596,5311,14689,0.3222070844686648,0.437958953116174,0.0966029001293485,0.1491408053347012,all,1419.0,2326.0,0.0,0.56
0.000000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.600000-notes/run_0,2800,8371,3620,7551,0.2882142857142857,0.4494475138121547,0.1068732618196265,0.1943614860829052,fn<0_inferred,807.0,1627.0,0.0,0.6
0.000000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.600000-notes/run_0,2203,7803,2598,7408,0.324557421697685,0.4272517321016166,0.0965172786177105,0.1422529796232218,fn>=0,715.0,1110.0,0.0,0.6
0.000000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.600000-notes/run_0,4421,15579,5137,14863,0.3442660031667043,0.4356628382324314,0.1024019376976384,0.1436549200847294,all,1522.0,2238.0,0.0,0.6
0.000000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.600000-notes/run_0,1621,7208,1517,7312,0.4410857495373226,0.4027686222808174,0.0977844638949671,0.0847669256381798,fn>=0_inferred,715.0,611.0,0.0,0.6
0.000000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.600000-notes/run_0,2218,7776,2539,7455,0.3638412984670874,0.4442693974005514,0.1082494969818913,0.1450617283950617,fn<0,807.0,1128.0,0.0,0.6
0.000000-r_fun-0.640000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.640000-notes/run_0,2237,7758,2681,7314,0.3299061242735807,0.4408802685565087,0.1009023789991796,0.1523588553750966,fn<0,738.0,1182.0,0.0,0.64
0.000000-r_fun-0.640000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_True/data/0.000000-r_fun-0.640000-notes/run_0,2777,7764,3044,7497,0.2884407634137558,0.3508541392904074,0.1068427370948379,0.1375579598145286,fn<0_inferred,801.0,1068.0,0.0,0.64
