params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,st_prop,bhvr_rate
0.000000-r_fun-0.080000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.080000-notes/run_0,1934,7734,2460,7208,0.3562564632885212,0.4939024390243902,0.0955882352941176,0.1570985259891388,fn<0_inferred,689.0,1215.0,0.0,0.08
0.000000-r_fun-0.080000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.080000-notes/run_0,2313,8019,2763,7569,0.3117163856463467,0.4238146941730004,0.0952569692165411,0.1460281830652201,fn>=0_inferred,721.0,1171.0,0.0,0.08
0.000000-r_fun-0.080000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.080000-notes/run_0,4247,15753,5223,14777,0.3319990581587002,0.4568255791690599,0.0954185558638424,0.1514632133561861,all,1410.0,2386.0,0.0,0.08
0.000000-r_fun-0.080000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.080000-notes/run_0,2183,7903,2568,7518,0.3353183692166743,0.4349688473520249,0.0973663208300079,0.1413387321270403,fn>=0,732.0,1117.0,0.0,0.08
0.000000-r_fun-0.080000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.080000-notes/run_0,2064,7850,2655,7259,0.3284883720930232,0.4779661016949152,0.0934012949442072,0.161656050955414,fn<0,678.0,1269.0,0.0,0.08
0.000000-r_fun-0.120000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.120000-notes/run_0,1446,7337,1489,7294,0.4460580912863071,0.4620550705171256,0.0884288456265423,0.0937712961700967,fn>=0_inferred,645.0,688.0,0.0,0.12
0.000000-r_fun-0.120000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.120000-notes/run_0,2127,7832,2606,7353,0.3258110014104372,0.4497313891020721,0.0942472460220318,0.1496424923391215,fn<0,693.0,1172.0,0.0,0.12
0.000000-r_fun-0.120000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.120000-notes/run_0,2902,8315,3720,7497,0.2660234321157822,0.4274193548387097,0.1029745231425903,0.1912206855081178,fn<0_inferred,772.0,1590.0,0.0,0.12
0.000000-r_fun-0.120000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.120000-notes/run_0,2221,7820,2603,7438,0.3259792886087348,0.4248943526699961,0.0973379940844312,0.1414322250639386,fn>=0,724.0,1106.0,0.0,0.12
0.000000-r_fun-0.120000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.120000-notes/run_0,4348,15652,5209,14791,0.3258969641214351,0.4373200230370512,0.0958015009127171,0.1455405060056223,all,1417.0,2278.0,0.0,0.12
0.000000-r_fun-0.160000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.160000-notes/run_0,1392,7207,1141,7458,0.459051724137931,0.3400525854513584,0.0856798069187449,0.0538365478007492,fn>=0_inferred,639.0,388.0,0.0,0.16
0.000000-r_fun-0.160000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.160000-notes/run_0,2885,8516,4000,7401,0.2724436741767764,0.47525,0.1062018646128901,0.2232268670737435,fn<0_inferred,786.0,1901.0,0.0,0.16
0.000000-r_fun-0.160000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.160000-notes/run_0,4277,15723,5141,14859,0.3331774608370353,0.4452441159307527,0.0959014738542297,0.1455829040259492,all,1425.0,2289.0,0.0,0.16
0.000000-r_fun-0.160000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.160000-notes/run_0,2163,7879,2570,7472,0.3462783171521035,0.4498054474708171,0.1002408993576017,0.1467191267927401,fn<0,749.0,1156.0,0.0,0.16
0.000000-r_fun-0.160000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.160000-notes/run_0,2114,7844,2571,7387,0.3197729422894986,0.440684558537534,0.0915121158792473,0.1444416114227435,fn>=0,676.0,1133.0,0.0,0.16
0.000000-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.200000-notes/run_0,4301,15699,5260,14740,0.3103929318763078,0.4361216730038023,0.0905698778833107,0.1461239569399325,all,1335.0,2294.0,0.0,0.2
0.000000-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.200000-notes/run_0,2057,7986,2615,7428,0.2771025765678172,0.4313575525812619,0.0767366720516962,0.1412471825694966,fn<0,570.0,1128.0,0.0,0.2
0.000000-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.200000-notes/run_0,2244,7713,2645,7312,0.3409090909090909,0.4408317580340264,0.1046225382932166,0.1511733437054324,fn>=0,765.0,1166.0,0.0,0.2
0.000000-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.200000-notes/run_0,3024,8323,4041,7306,0.2443783068783069,0.4345459044790893,0.1011497399397755,0.2109816172053346,fn<0_inferred,739.0,1756.0,0.0,0.2
0.000000-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.200000-notes/run_0,1277,7376,1219,7434,0.4667188723570869,0.4413453650533224,0.0801721818670971,0.072939262472885,fn>=0_inferred,596.0,538.0,0.0,0.2
0.000000-r_fun-0.240000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.240000-notes/run_0,2219,7718,2600,7337,0.3366381252816584,0.4338461538461538,0.101812729998637,0.1461518528116092,fn>=0,747.0,1128.0,0.0,0.24
0.000000-r_fun-0.240000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.240000-notes/run_0,1050,7050,701,7399,0.58,0.3708987161198288,0.0823084200567644,0.0368794326241134,fn>=0_inferred,609.0,260.0,0.0,0.24
0.000000-r_fun-0.240000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.240000-notes/run_0,2023,8040,2668,7395,0.2862086010874938,0.4587706146926537,0.0782961460446247,0.1522388059701492,fn<0,579.0,1224.0,0.0,0.24
0.000000-r_fun-0.240000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.240000-notes/run_0,3192,8708,4567,7333,0.2246240601503759,0.4580687541055397,0.0977771716896222,0.2402388608176389,fn<0_inferred,717.0,2092.0,0.0,0.24
0.000000-r_fun-0.240000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.240000-notes/run_0,4242,15758,5268,14732,0.3125884016973126,0.4464692482915717,0.0900081455335324,0.1492575199898464,all,1326.0,2352.0,0.0,0.24
0.000000-r_fun-0.280000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.280000-notes/run_0,2092,7867,2621,7338,0.3049713193116635,0.4452499046165585,0.0869446715726355,0.1483411719842379,fn>=0,638.0,1167.0,0.0,0.28
0.000000-r_fun-0.280000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.280000-notes/run_0,2236,7805,2617,7424,0.3381037567084078,0.434466946885747,0.1018318965517241,0.1456758488148622,fn<0,756.0,1137.0,0.0,0.28
0.000000-r_fun-0.280000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.280000-notes/run_0,1603,7635,1821,7417,0.4185901434809732,0.4881933003844041,0.0904678441418363,0.116437459070072,fn>=0_inferred,671.0,889.0,0.0,0.28
0.000000-r_fun-0.280000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.280000-notes/run_0,2725,8037,3417,7345,0.2653211009174312,0.4141059408838162,0.098434309053778,0.176060719173821,fn<0_inferred,723.0,1415.0,0.0,0.28
0.000000-r_fun-0.280000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.280000-notes/run_0,4328,15672,5238,14762,0.3220887245841035,0.4398625429553264,0.094431648828072,0.1470137825421133,all,1394.0,2304.0,0.0,0.28
0.000000-r_fun-0.320000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.320000-notes/run_0,2093,7923,2632,7384,0.3067367415193502,0.44870820668693,0.0869447453954496,0.149059699608734,fn>=0,642.0,1181.0,0.0,0.32
0.000000-r_fun-0.320000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.320000-notes/run_0,2791,8136,3751,7176,0.2755284844141885,0.4609437483337776,0.1071627647714604,0.212512291052114,fn<0_inferred,769.0,1729.0,0.0,0.32
0.000000-r_fun-0.320000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.320000-notes/run_0,2288,7696,2619,7365,0.333479020979021,0.4177166857579228,0.1035980991174473,0.1421517671517671,fn<0,763.0,1094.0,0.0,0.32
0.000000-r_fun-0.320000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.320000-notes/run_0,4381,15619,5251,14749,0.320703035836567,0.4332508093696439,0.0952606956403823,0.1456559318778411,all,1405.0,2275.0,0.0,0.32
0.000000-r_fun-0.320000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.320000-notes/run_0,1590,7483,1500,7573,0.4,0.364,0.0839825696553545,0.0729653882132834,fn>=0_inferred,636.0,546.0,0.0,0.32
0.000000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.360000-notes/run_0,4326,15674,5211,14789,0.3294036061026352,0.4432930339666091,0.096355399283251,0.1473778231466122,all,1425.0,2310.0,0.0,0.36
0.000000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.360000-notes/run_0,2121,7668,2544,7245,0.3286185761433286,0.440251572327044,0.0962042788129744,0.1460615545122587,fn<0,697.0,1120.0,0.0,0.36
0.000000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.360000-notes/run_0,2205,8006,2667,7544,0.3301587301587301,0.4461942257217848,0.0965005302226935,0.1486385211091681,fn>=0,728.0,1190.0,0.0,0.36
0.000000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.360000-notes/run_0,2743,7932,3095,7580,0.2803499817717827,0.3621970920840064,0.1014511873350923,0.1413262733232476,fn<0_inferred,769.0,1121.0,0.0,0.36
0.000000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.360000-notes/run_0,1583,7742,2116,7209,0.4144030322173089,0.5619092627599244,0.0909973644056041,0.1535778868509429,fn>=0_inferred,656.0,1189.0,0.0,0.36
0.000000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.400000-notes/run_0,4348,15652,5198,14802,0.31163753449862,0.4242016160061562,0.0915416835562761,0.1408765652951699,all,1355.0,2205.0,0.0,0.4
0.000000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.400000-notes/run_0,1079,7442,1177,7344,0.5088044485634847,0.5497026338147833,0.0747549019607843,0.0869389948938457,fn>=0_inferred,549.0,647.0,0.0,0.4
0.000000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.400000-notes/run_0,3269,8210,4021,7458,0.2465585806056898,0.3874658045262372,0.108071869133816,0.1897685749086479,fn<0_inferred,806.0,1558.0,0.0,0.4
0.000000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.400000-notes/run_0,2099,7873,2596,7376,0.309671272034302,0.4418335901386749,0.0881236442516269,0.1456877937253905,fn>=0,650.0,1147.0,0.0,0.4
0.000000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.400000-notes/run_0,2249,7779,2602,7426,0.3134726545131169,0.4066102997694081,0.0949367088607595,0.1360071988687492,fn<0,705.0,1058.0,0.0,0.4
0.000000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.440000-notes/run_0,3040,8509,3979,7570,0.2618421052631579,0.4360392058306107,0.1051519154557463,0.2039017510870842,fn<0_inferred,796.0,1735.0,0.0,0.44
0.000000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.440000-notes/run_0,1231,7220,1229,7222,0.5101543460601138,0.5093572009764036,0.0869565217391304,0.0867036011080332,fn>=0_inferred,628.0,626.0,0.0,0.44
0.000000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.440000-notes/run_0,2087,7891,2626,7352,0.3181600383325347,0.4581111957349581,0.0903155603917301,0.152452160689393,fn>=0,664.0,1203.0,0.0,0.44
0.000000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.440000-notes/run_0,4271,15729,5208,14792,0.3334113790681339,0.4533410138248848,0.096268253109789,0.1501049017737936,all,1424.0,2361.0,0.0,0.44
0.000000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.440000-notes/run_0,2184,7838,2582,7440,0.3479853479853479,0.4484895429899302,0.1021505376344086,0.1477417708599132,fn<0,760.0,1158.0,0.0,0.44
0.000000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.480000-notes/run_0,2251,7775,2664,7362,0.3385162150155486,0.4410660660660661,0.1035044824775876,0.1511254019292604,fn>=0_inferred,762.0,1175.0,0.0,0.48
0.000000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.480000-notes/run_0,2130,7844,2653,7321,0.3112676056338028,0.447041085563513,0.0905613987160224,0.1511983681795002,fn<0_inferred,663.0,1186.0,0.0,0.48
0.000000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.480000-notes/run_0,4381,15619,5317,14683,0.3252682036064825,0.4440473951476396,0.0970510113736974,0.1511620462257507,all,1425.0,2361.0,0.0,0.48
0.000000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.480000-notes/run_0,2235,7598,2608,7225,0.345413870246085,0.4390337423312883,0.1068512110726643,0.1506975519873651,fn>=0,772.0,1145.0,0.0,0.48
0.000000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.480000-notes/run_0,2146,8021,2709,7458,0.304287045666356,0.4488741232927279,0.0875569857870742,0.1516020446328388,fn<0,653.0,1216.0,0.0,0.48
0.000000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.520000-notes/run_0,995,7114,1164,6945,0.5688442211055277,0.6314432989690721,0.0814974802015838,0.1033174023053134,fn>=0_inferred,566.0,735.0,0.0,0.52
0.000000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.520000-notes/run_0,4349,15651,5183,14817,0.3255920901356633,0.4341115184256222,0.0955659040291557,0.1437607820586544,all,1416.0,2250.0,0.0,0.52
0.000000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.520000-notes/run_0,2196,7873,2511,7558,0.3479052823315118,0.4297092791716447,0.1010849431066419,0.1370506795376603,fn<0,764.0,1079.0,0.0,0.52
0.000000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.520000-notes/run_0,2153,7778,2672,7259,0.3028332559219693,0.4382485029940119,0.0898195343711255,0.15055284134739,fn>=0,652.0,1171.0,0.0,0.52
0.000000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.520000-notes/run_0,3354,8537,4019,7872,0.2534287418008348,0.3769594426474247,0.1079776422764227,0.1774628089492796,fn<0_inferred,850.0,1515.0,0.0,0.52
0.000000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.560000-notes/run_0,2169,8008,2657,7520,0.3107422775472568,0.4373353406097102,0.089627659574468,0.1451048951048951,fn>=0,674.0,1162.0,0.0,0.56
0.000000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.560000-notes/run_0,2164,7659,2654,7169,0.3179297597042514,0.4438583270535041,0.0959687543590459,0.1538059798929364,fn<0,688.0,1178.0,0.0,0.56
0.000000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.560000-notes/run_0,3182,8512,4294,7400,0.2548711502199874,0.4478341872380065,0.1095945945945946,0.2259163533834586,fn<0_inferred,811.0,1923.0,0.0,0.56
0.000000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.560000-notes/run_0,1151,7155,1017,7289,0.4787141615986099,0.4100294985250737,0.0755933598573192,0.0582809224318658,fn>=0_inferred,551.0,417.0,0.0,0.56
0.000000-r_fun-0.560000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.560000-notes/run_0,4333,15667,5311,14689,0.3143318716824371,0.4405949915270194,0.0927224453672816,0.1493585242867173,all,1362.0,2340.0,0.0,0.56
0.000000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.600000-notes/run_0,3282,8615,3710,8187,0.2644728823887873,0.3493261455525606,0.1060217417857579,0.1504352872896111,fn<0_inferred,868.0,1296.0,0.0,0.6
0.000000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.600000-notes/run_0,2256,7750,2598,7408,0.3404255319148936,0.4272517321016166,0.1036717062634989,0.1432258064516129,fn>=0,768.0,1110.0,0.0,0.6
0.000000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.600000-notes/run_0,4355,15645,5137,14863,0.3361653272101033,0.4372201674128869,0.0984996299535759,0.1435602428891019,all,1464.0,2246.0,0.0,0.6
0.000000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.600000-notes/run_0,1073,7030,1427,6676,0.5554520037278659,0.6657323055360898,0.0892750149790293,0.1351351351351351,fn>=0_inferred,596.0,950.0,0.0,0.6
0.000000-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.600000-notes/run_0,2099,7895,2539,7455,0.3315864697474988,0.4474202441906262,0.0933601609657947,0.143888537048765,fn<0,696.0,1136.0,0.0,0.6
0.000000-r_fun-0.640000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.640000-notes/run_0,2229,7766,2681,7314,0.3315388066397488,0.4442372249160761,0.1010391030899644,0.1533608035024465,fn<0,739.0,1191.0,0.0,0.64
0.000000-r_fun-0.640000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_with_bias_grid/output_helpfulness_False/data/0.000000-r_fun-0.640000-notes/run_0,2153,8044,2812,7385,0.3163028332559219,0.476529160739687,0.0922139471902505,0.166583789159622,fn<0_inferred,681.0,1340.0,0.0,0.64
