params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,bhvr_rate
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,1799,8124,508,9415,0.848804891606448,0.4645669291338583,0.1621879978757302,0.0290497291974396,fn<0_inferred,1527.0,236.0,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,1786,8168,507,9447,0.8527435610302352,0.4812623274161736,0.1612152005927807,0.0298726738491674,fn<0,1523.0,244.0,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,3474,16526,1031,18969,0.8540587219343696,0.5082444228903976,0.1564130950498181,0.0317076122473677,all,2967.0,524.0,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,1688,8358,524,9522,0.8554502369668247,0.5343511450381679,0.1516488132745221,0.033500837520938,fn>=0,1444.0,280.0,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,1675,8402,523,9554,0.8597014925373134,0.5506692160611855,0.150722210592422,0.0342775529635801,fn>=0_inferred,1440.0,288.0,1.0,0.05
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,3807,16193,1027,18973,0.8754925137903862,0.5384615384615384,0.1756706899277921,0.0341505588834681,all,3333.0,553.0,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,1647,8307,480,9474,0.8518518518518519,0.4916666666666666,0.1480895081275068,0.0284097748886481,fn<0,1403.0,236.0,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,2160,7886,547,9499,0.8935185185185185,0.5795246800731262,0.2031792820296873,0.0401978189196043,fn>=0,1930.0,317.0,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,1970,7512,510,8972,0.8873096446700508,0.5647058823529412,0.1948283548818546,0.0383386581469648,fn<0_inferred,1748.0,288.0,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,1837,8681,517,10001,0.8628198149156233,0.5125725338491296,0.1584841515848415,0.0305264370464232,fn>=0_inferred,1585.0,265.0,1.0,0.075
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,3095,16905,1088,18912,0.8662358642972536,0.6194852941176471,0.1417618443316413,0.0398698609878734,all,2681.0,674.0,1.0,0.1
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,1724,8230,529,9425,0.8590487238979119,0.5406427221172023,0.1571352785145888,0.0347509113001215,fn<0,1481.0,286.0,1.0,0.1
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,1371,8675,559,9487,0.87527352297593,0.6940966010733453,0.1264888795193422,0.0447262247838616,fn>=0,1200.0,388.0,1.0,0.1
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,1450,9061,591,9920,0.86,0.6565143824027073,0.1257056451612903,0.0428208806974947,fn>=0_inferred,1247.0,388.0,1.0,0.1
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,1645,7844,497,8992,0.8717325227963526,0.5754527162977867,0.1594750889679715,0.0364609892911779,fn<0_inferred,1434.0,286.0,1.0,0.1
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,1624,9029,685,9968,0.8522167487684729,0.6496350364963503,0.13884430176565,0.0492856351755454,fn>=0_inferred,1384.0,445.0,1.0,0.125
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,2080,7267,379,8968,0.9,0.4511873350923482,0.2087421944692239,0.0235310306866657,fn<0_inferred,1872.0,171.0,1.0,0.125
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,1890,8156,530,9516,0.9042328042328044,0.6584905660377358,0.1795922656578394,0.0427905836194212,fn>=0,1709.0,349.0,1.0,0.125
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,1814,8140,534,9420,0.8528114663726571,0.5,0.1642250530785562,0.0328009828009828,fn<0,1547.0,267.0,1.0,0.125
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,3704,16296,1064,18936,0.8790496760259179,0.5789473684210527,0.1719476130122517,0.0378006872852233,all,3256.0,616.0,1.0,0.125
1-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.150000-notes/run_0,1474,9114,608,9980,0.8473541383989145,0.6299342105263158,0.1251503006012024,0.0420232609172701,fn>=0_inferred,1249.0,383.0,1.0,0.15
1-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.150000-notes/run_0,3549,16451,1057,18943,0.884756269371654,0.6130558183538316,0.1657604392123739,0.0393897027536319,all,3140.0,648.0,1.0,0.15
1-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.150000-notes/run_0,1733,8313,533,9513,0.9209463358338142,0.7429643527204502,0.1677704194260485,0.0476362324070732,fn>=0,1596.0,396.0,1.0,0.15
1-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.150000-notes/run_0,2075,7337,449,8963,0.9113253012048192,0.5902004454342984,0.2109784670311279,0.0361183044841215,fn<0_inferred,1891.0,265.0,1.0,0.15
1-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.150000-notes/run_0,1816,8138,524,9430,0.8502202643171806,0.4809160305343511,0.1637327677624602,0.0309658392725485,fn<0,1544.0,252.0,1.0,0.15
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,749,9297,527,9519,0.9012016021361816,0.8595825426944972,0.0709108099590293,0.0487253952888028,fn>=0,675.0,453.0,1.0,0.175
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,978,9365,640,9703,0.8466257668711656,0.765625,0.0853344326496959,0.0523224773091297,fn<0_inferred,828.0,490.0,1.0,0.175
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,1875,7782,450,9207,0.8869333333333334,0.5288888888888889,0.1806234386879548,0.0305833975841685,fn>=0_inferred,1663.0,238.0,1.0,0.175
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,2104,7850,563,9391,0.8631178707224335,0.4884547069271758,0.1933766372058353,0.0350318471337579,fn<0,1816.0,275.0,1.0,0.175
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,2853,17147,1090,18910,0.8731160182264284,0.6678899082568808,0.1317292437863564,0.0424564063684609,all,2491.0,728.0,1.0,0.175
1-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.200000-notes/run_0,2859,17141,1067,18933,0.888072752710738,0.7000937207122774,0.1341044736703111,0.0435797211364564,all,2539.0,747.0,1.0,0.2
1-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.200000-notes/run_0,1010,9228,747,9491,0.8455445544554455,0.7911646586345381,0.0899799810346644,0.0640442132639791,fn<0_inferred,854.0,591.0,1.0,0.2
1-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.200000-notes/run_0,1849,7913,320,9442,0.9113034072471606,0.4875,0.1784579538233425,0.019714394035132,fn>=0_inferred,1685.0,156.0,1.0,0.2
1-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.200000-notes/run_0,728,9318,535,9511,0.9368131868131868,0.914018691588785,0.0717064451687519,0.0524790727623953,fn>=0,682.0,489.0,1.0,0.2
1-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.200000-notes/run_0,2131,7823,532,9422,0.8714218676677616,0.4849624060150376,0.1970919125451072,0.0329796753163747,fn<0,1857.0,258.0,1.0,0.2
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,1089,9097,663,9523,0.8741965105601469,0.7933634992458521,0.0999684973222723,0.0578212597559635,fn>=0_inferred,952.0,526.0,1.0,0.225
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,1523,8291,346,9468,0.8837820091923835,0.4884393063583815,0.1421630756231516,0.0203835484260041,fn<0_inferred,1346.0,169.0,1.0,0.225
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,1728,8226,507,9447,0.8425925925925926,0.4635108481262327,0.1541230020112205,0.0285679552637977,fn<0,1456.0,235.0,1.0,0.225
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,884,9162,502,9544,0.9524886877828054,0.9163346613545816,0.0882229673093042,0.0502073783016808,fn>=0,842.0,460.0,1.0,0.225
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,2612,17388,1009,18991,0.8797856049004594,0.688800792864222,0.1210046864304144,0.0399700943179204,all,2298.0,695.0,1.0,0.225
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,1008,9350,682,9676,0.8343253968253969,0.7551319648093842,0.086916081025217,0.0550802139037433,fn>=0_inferred,841.0,515.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,1667,7975,378,9264,0.8944211157768446,0.5343915343915344,0.1609455958549222,0.0253291536050156,fn<0_inferred,1491.0,202.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,704,9342,512,9534,0.9460227272727272,0.92578125,0.0698552548772813,0.0507385998715478,fn>=0,666.0,474.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,1971,7983,548,9406,0.8452562151192288,0.4434306569343065,0.1771209866042951,0.0304396843291995,fn<0,1666.0,243.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,2675,17325,1060,18940,0.8717757009345795,0.6764150943396227,0.1231256599788806,0.0413852813852813,all,2332.0,717.0,1.0,0.25
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,1904,7738,485,9157,0.868172268907563,0.4824742268041237,0.180517636780605,0.0302403721891961,fn<0_inferred,1653.0,234.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,2449,7597,514,9532,0.8885259289505921,0.4688715953307393,0.2282836760386068,0.0317230485718046,fn>=0,2176.0,241.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,1473,8481,504,9450,0.8336727766463,0.5138888888888888,0.1299470899470899,0.0305388515505247,fn<0,1228.0,259.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,3922,16078,1018,18982,0.8679245283018868,0.4911591355599214,0.1793277842166263,0.0310983953228013,all,3404.0,500.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,2018,8340,533,9825,0.8676907829534193,0.49906191369606,0.1782188295165394,0.03189448441247,fn>=0_inferred,1751.0,266.0,10.0,0.0
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,2153,7308,511,8950,0.8801672085462146,0.4951076320939334,0.211731843575419,0.0346195949644225,fn<0_inferred,1895.0,253.0,10.0,0.025
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,1713,8241,557,9397,0.8493870402802102,0.5368043087971275,0.1548366499946791,0.0362820046110908,fn<0,1455.0,299.0,10.0,0.025
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,2198,7848,545,9501,0.87852593266606,0.5100917431192661,0.2032417640248394,0.0354230377166156,fn>=0,1931.0,278.0,10.0,0.025
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,1758,8781,591,9948,0.8481228668941979,0.5482233502538071,0.1498793727382388,0.0368978476255551,fn>=0_inferred,1491.0,324.0,10.0,0.025
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,3911,16089,1102,18898,0.8657632319099975,0.5235934664246824,0.1791723991956821,0.0358630119957735,all,3386.0,577.0,10.0,0.025
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,1588,8283,499,9372,0.8727959697732998,0.5951903807615231,0.1478873239436619,0.0358565737051792,fn>=0_inferred,1386.0,297.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,1529,8425,522,9432,0.843034663178548,0.5402298850574713,0.1366624257845632,0.0334718100890207,fn<0,1289.0,282.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,1638,8408,519,9527,0.8620268620268621,0.5645472061657033,0.1482103495329065,0.034847764034253,fn>=0,1412.0,293.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,3167,16833,1041,18959,0.8528575939374803,0.5523535062439962,0.1424653199008386,0.0341590922592526,all,2701.0,575.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,1579,8550,542,9587,0.8328055731475618,0.5129151291512916,0.137164910816731,0.0325146198830409,fn<0_inferred,1315.0,278.0,10.0,0.05
10-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.075000-notes/run_0,3283,16717,995,19005,0.8805970149253731,0.6060301507537689,0.1521178637200736,0.0360710653825447,all,2891.0,603.0,10.0,0.075
10-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.075000-notes/run_0,1820,8134,510,9444,0.8736263736263736,0.5490196078431373,0.1683608640406607,0.0344234079173838,fn<0,1590.0,280.0,10.0,0.075
10-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.075000-notes/run_0,1463,8583,485,9561,0.8892686261107313,0.6659793814432989,0.1360736324652233,0.0376325294186182,fn>=0,1301.0,323.0,10.0,0.075
10-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.075000-notes/run_0,1743,7999,478,9264,0.8864027538726333,0.5857740585774058,0.1667746113989637,0.0350043755469433,fn<0_inferred,1545.0,280.0,10.0,0.075
10-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.075000-notes/run_0,1540,8718,517,9741,0.874025974025974,0.6247582205029013,0.1381788317421209,0.0370497820601055,fn>=0_inferred,1346.0,323.0,10.0,0.075
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.100000-notes/run_0,1416,8538,529,9425,0.806497175141243,0.4820415879017013,0.1211671087533156,0.0298664792691496,fn<0,1142.0,255.0,10.0,0.1
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.100000-notes/run_0,3546,16454,1072,18928,0.8629441624365483,0.5466417910447762,0.1616652578191039,0.0356144402576881,all,3060.0,586.0,10.0,0.1
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.100000-notes/run_0,1052,8574,373,9253,0.8479087452471483,0.5710455764075067,0.0964011671890197,0.0248425472358292,fn>=0_inferred,892.0,213.0,10.0,0.1
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_LOW_NPol_HIGH/output_helpfulness_True/data/10-r_fun-0.100000-notes/run_0,2494,7880,699,9675,0.8692862870890137,0.5336194563662375,0.2240826873385012,0.0473350253807106,fn<0_inferred,2168.0,373.0,10.0,0.1
