params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,bhvr_rate
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,1180,8774,2555,7399,0.2983050847457627,0.6759295499021526,0.0475739964860116,0.1968315477547298,fn<0,352.0,1727.0,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,2205,17795,5081,14919,0.382312925170068,0.731942530997835,0.0565051276895234,0.2089912896881146,all,843.0,3719.0,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,869,8693,2427,7135,0.5316455696202531,0.8323032550473836,0.0647512263489838,0.2323708731163004,fn>=0_inferred,462.0,2020.0,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,1336,9102,2654,7784,0.2851796407185629,0.6401657874905803,0.0489465570400822,0.1866622720281257,fn<0_inferred,381.0,1699.0,1.0,0.05
1-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.050000-notes/run_0,1025,9021,2526,7520,0.4790243902439024,0.7885985748218527,0.0652925531914893,0.2208180911207183,fn>=0,491.0,1992.0,1.0,0.05
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,802,9244,2607,7439,0.6309226932668329,0.8864595320291523,0.0680198951471972,0.25,fn>=0,506.0,2311.0,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,1157,8797,2592,7362,0.2324978392394122,0.6574074074074074,0.0365389839717468,0.1937023985449585,fn<0,269.0,1704.0,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,1959,18041,5199,14801,0.3956100051046452,0.7722638969032506,0.0523613269373691,0.2225486392106867,all,775.0,4015.0,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,868,8963,2567,7264,0.5668202764976958,0.8535255161667316,0.0677312775330396,0.24444940310164,fn>=0_inferred,492.0,2191.0,1.0,0.075
1-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.075000-notes/run_0,1091,9078,2632,7537,0.2593950504124656,0.6930091185410334,0.03754809605944,0.200925313945803,fn<0_inferred,283.0,1824.0,1.0,0.075
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,1334,9211,2286,8259,0.5832083958020989,0.7567804024496938,0.0942002663760745,0.1878189121702312,fn>=0_inferred,778.0,1730.0,1.0,0.1
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,1473,7982,2963,6492,0.2654446707399864,0.6348295646304422,0.0602279728897104,0.2356552242545727,fn<0_inferred,391.0,1881.0,1.0,0.1
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,1836,8210,2638,7408,0.5441176470588235,0.6827141774071266,0.1348542116630669,0.2193666260657734,fn>=0,999.0,1801.0,1.0,0.1
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,2807,17193,5249,14751,0.4164588528678304,0.687940560106687,0.0792488644837638,0.2100273367067992,all,1169.0,3611.0,1.0,0.1
1-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.100000-notes/run_0,971,8983,2611,7343,0.1750772399588053,0.6932209881271544,0.0231513005583548,0.2014917065568295,fn<0,170.0,1810.0,1.0,0.1
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,1407,8683,3294,6796,0.2850035536602701,0.6945962355798422,0.0590052972336668,0.26350339744328,fn<0_inferred,401.0,2288.0,1.0,0.125
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,1563,8483,2582,7464,0.6257197696737045,0.773431448489543,0.1310289389067524,0.2354120004715313,fn>=0,978.0,1997.0,1.0,0.125
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,979,8975,2579,7375,0.1511746680286006,0.6777820860798759,0.0200677966101694,0.1947632311977715,fn<0,148.0,1748.0,1.0,0.125
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,2542,17458,5161,14839,0.4429583005507474,0.7256345669443907,0.0758811240649639,0.2145148356054531,all,1126.0,3745.0,1.0,0.125
1-r_fun-0.125000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.125000-notes/run_0,1135,8775,1867,8043,0.6387665198237885,0.7803963577932512,0.0901404948402337,0.166039886039886,fn>=0_inferred,725.0,1457.0,1.0,0.125
1-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.150000-notes/run_0,2144,17856,5227,14773,0.4916044776119403,0.7914673809068299,0.0713463751438435,0.2316868279569892,all,1054.0,4137.0,1.0,0.15
1-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.150000-notes/run_0,1353,8601,2609,7345,0.2483370288248337,0.6101954771943273,0.0457454050374404,0.1850947564236716,fn<0,336.0,1592.0,1.0,0.15
1-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.150000-notes/run_0,791,9255,2618,7428,0.9077117572692794,0.9721161191749428,0.096661281637049,0.2749864937871421,fn>=0,718.0,2545.0,1.0,0.15
1-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.150000-notes/run_0,1159,8671,2647,7183,0.6108714408973253,0.8296184359652437,0.0985660587498259,0.2532579863914196,fn>=0_inferred,708.0,2196.0,1.0,0.15
1-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.150000-notes/run_0,985,9185,2580,7590,0.3512690355329949,0.7523255813953489,0.0455862977602108,0.2113228089275993,fn<0_inferred,346.0,1941.0,1.0,0.15
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,2364,17636,5334,14666,0.560067681895093,0.8050243719535058,0.0902768307650347,0.2434792469947834,all,1324.0,4294.0,1.0,0.175
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,1405,8549,2606,7348,0.2597864768683274,0.6009209516500383,0.0496733805117038,0.183179319218622,fn<0,365.0,1566.0,1.0,0.175
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,810,8690,695,8805,0.6901234567901234,0.6388489208633094,0.0634866553094832,0.0510932105868814,fn>=0_inferred,559.0,444.0,1.0,0.175
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,1554,8946,4639,5861,0.4922779922779923,0.8299202414313429,0.1305238013990786,0.4303599374021909,fn<0_inferred,765.0,3850.0,1.0,0.175
1-r_fun-0.175000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.175000-notes/run_0,959,9087,2728,7318,1.0,1.0,0.1310467340803498,0.3002090899086607,fn>=0,959.0,2728.0,1.0,0.175
1-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.200000-notes/run_0,2302,17698,5248,14752,0.4304952215464813,0.7501905487804879,0.0671773318872017,0.2224545146344219,all,991.0,3937.0,1.0,0.2
1-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.200000-notes/run_0,1216,8443,2732,6927,0.5879934210526315,0.8166178623718887,0.1032192868485635,0.2642425678076513,fn>=0_inferred,715.0,2231.0,1.0,0.2
1-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.200000-notes/run_0,1086,9255,2516,7825,0.2541436464088398,0.678060413354531,0.0352715654952076,0.184332793084819,fn<0_inferred,276.0,1706.0,1.0,0.2
1-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.200000-notes/run_0,949,9097,2593,7453,0.7776606954689147,0.918627072888546,0.0990205286461827,0.2618445641420248,fn>=0,738.0,2382.0,1.0,0.2
1-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.200000-notes/run_0,1353,8601,2655,7299,0.1869918699186991,0.5856873822975518,0.0346622825044526,0.1807929310545285,fn<0,253.0,1555.0,1.0,0.2
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,2273,17727,5259,14741,0.5446546414430269,0.8031945236737023,0.0839834475273048,0.2382805889321374,all,1238.0,4224.0,1.0,0.225
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,1368,8586,2598,7356,0.2755847953216374,0.6185527328714395,0.0512506797172376,0.1871651525739576,fn<0,377.0,1607.0,1.0,0.225
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,1064,9859,2652,8271,0.4304511278195488,0.7714932126696833,0.0553741990085842,0.2075261182675727,fn<0_inferred,458.0,2046.0,1.0,0.225
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,1209,7868,2607,6470,0.6451612903225806,0.8354430379746836,0.1205564142194745,0.2768174885612608,fn>=0_inferred,780.0,2178.0,1.0,0.225
1-r_fun-0.225000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.225000-notes/run_0,905,9141,2661,7385,0.9513812154696132,0.9834648628335212,0.1165876777251184,0.2862925281697845,fn>=0,861.0,2617.0,1.0,0.225
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,1782,8368,1609,8541,0.5028058361391695,0.4493474207582349,0.1049057487413651,0.0864005736137667,fn<0_inferred,896.0,723.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,1255,8595,3695,6155,0.6183266932270917,0.8703653585926928,0.126076360682372,0.3741710296684118,fn>=0_inferred,776.0,3216.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,3037,16963,5304,14696,0.5505432993085282,0.7426470588235294,0.1137724550898203,0.2322112833814773,all,1672.0,3939.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,2091,7863,2619,7335,0.3797226207556193,0.5047728140511646,0.1082481254260395,0.1681292127686633,fn<0,794.0,1322.0,1.0,0.25
1-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/1-r_fun-0.250000-notes/run_0,946,9100,2685,7361,0.9281183932346724,0.9746741154562384,0.1192772721097677,0.2875824175824176,fn>=0,878.0,2617.0,1.0,0.25
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,3143,16857,5226,14774,0.3884823417117404,0.6322234978951397,0.0826451874915392,0.1960016610310256,all,1221.0,3304.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,1030,8924,2620,7334,0.1728155339805825,0.6748091603053435,0.0242705208617398,0.1981174361272971,fn<0,178.0,1768.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,2113,7933,2606,7440,0.493610979649787,0.5894090560245587,0.1401881720430107,0.1936215807386865,fn>=0,1043.0,1536.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,1722,9228,2654,8296,0.4808362369337979,0.6631499623210249,0.0998071359691417,0.1907238838318162,fn>=0_inferred,828.0,1760.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.000000-notes/run_0,1421,7629,2572,6478,0.2765657987332864,0.6003110419906688,0.0606668724915097,0.2023856337658933,fn<0_inferred,393.0,1544.0,10.0,0.0
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,2083,17917,5292,14708,0.3154104656745079,0.7305366591080876,0.0446695675822681,0.2157727298096779,all,657.0,3866.0,10.0,0.025
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,1264,9064,2715,7613,0.2128164556962025,0.6335174953959485,0.0353342965979246,0.1897616946160635,fn<0_inferred,269.0,1720.0,10.0,0.025
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,988,9058,2674,7372,0.4038461538461538,0.7797307404637247,0.0541237113402061,0.230183263413557,fn>=0,399.0,2085.0,10.0,0.025
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,1095,8859,2618,7336,0.2356164383561644,0.6802902979373567,0.0351690294438386,0.2010384919291116,fn<0,258.0,1781.0,10.0,0.025
10-r_fun-0.025000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.025000-notes/run_0,819,8853,2577,7095,0.4737484737484737,0.8327512611563834,0.0546863988724453,0.242403704958771,fn>=0_inferred,388.0,2146.0,10.0,0.025
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,914,9115,2562,7467,0.4978118161925601,0.8208430913348946,0.0609347796973349,0.2307185957213384,fn>=0_inferred,455.0,2103.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,953,9093,2553,7493,0.4921301154249737,0.8104191147669408,0.0625917523021486,0.2275376663367425,fn>=0,469.0,2069.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,1031,8923,2608,7346,0.1503394762366634,0.6641104294478528,0.0210999183228968,0.1941051215958758,fn<0,155.0,1732.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,1984,18016,5161,14839,0.314516129032258,0.7364851772912226,0.0420513511692162,0.2109791296625222,all,624.0,3801.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.050000-notes/run_0,1070,8901,2599,7372,0.1579439252336448,0.6533282031550597,0.022924579489962,0.1907650825749915,fn<0_inferred,169.0,1698.0,10.0,0.05
10-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.075000-notes/run_0,1944,18056,5245,14755,0.404835390946502,0.7794089609151573,0.053337851575737,0.2264067346034559,all,787.0,4088.0,10.0,0.075
10-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.075000-notes/run_0,847,8940,2623,7164,0.5678866587957497,0.8604651162790697,0.0671412618648799,0.2524608501118568,fn>=0_inferred,481.0,2257.0,10.0,0.075
10-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.075000-notes/run_0,1097,9116,2622,7591,0.2789425706472196,0.6983218916857361,0.0403108944803056,0.2008556384379113,fn<0_inferred,306.0,1831.0,10.0,0.075
10-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.075000-notes/run_0,1174,8780,2610,7344,0.227427597955707,0.6524904214559387,0.0363562091503268,0.1939635535307517,fn<0,267.0,1703.0,10.0,0.075
10-r_fun-0.075000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.075000-notes/run_0,770,9276,2635,7411,0.6753246753246753,0.905123339658444,0.0701659695047901,0.2571151358344113,fn>=0,520.0,2385.0,10.0,0.075
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.100000-notes/run_0,2768,17232,5203,14797,0.4421965317919075,0.7032481260811071,0.0827194701628708,0.2123375116063138,all,1224.0,3659.0,10.0,0.1
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.100000-notes/run_0,1166,8788,2632,7322,0.1895368782161235,0.6409574468085106,0.0301830101065282,0.1919663177059626,fn<0,221.0,1687.0,10.0,0.1
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.100000-notes/run_0,1602,8444,2571,7475,0.6260923845193508,0.7670167250097238,0.1341806020066889,0.2335386072951208,fn>=0,1003.0,1972.0,10.0,0.1
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/Homophily_NONE_UPol_HIGH_NPol_LOW/output_helpfulness_True/data/10-r_fun-0.100000-notes/run_0,1586,8686,3412,6860,0.3114754098360656,0.6799531066822978,0.0720116618075801,0.2670964770895694,fn<0_inferred,494.0,2320.0,10.0,0.1
